activation,batch_size,candidate_name,depth,display_loss,epoch,epoch_seconds,iterations,mu,mu_in,mu_ref,mu_schedule_kind,phase,replicate,rho,rho_in,rho_ref,run_id,seed,training_loss
gelu,1,depth1_gelu,1,2452.285102664165,1,112.1133291721344,100,1.0,1.0,1.0,discrete,depth_activation_grid,1,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep01,94001,2452.285102664165
gelu,1,depth1_gelu,1,2427.0437498095016,2,33.74739217758179,100,1.0,1.0,1.0,discrete,depth_activation_grid,1,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep01,94001,2427.0437498095016
gelu,1,depth1_gelu,1,2316.2052189571514,3,34.79216504096985,100,1.0,1.0,1.0,discrete,depth_activation_grid,1,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep01,94001,2316.2052189571514
gelu,1,depth1_gelu,1,1985.222017082377,4,34.27937698364258,100,1.0,1.0,1.0,discrete,depth_activation_grid,1,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep01,94001,1985.222017082377
gelu,1,depth1_gelu,1,1433.4208931284134,5,35.101314067840576,100,1.0,1.0,1.0,discrete,depth_activation_grid,1,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep01,94001,1433.4208931284134
gelu,1,depth1_gelu,1,1068.2627773027098,6,33.84733200073242,100,1.0,1.0,1.0,discrete,depth_activation_grid,1,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep01,94001,1068.2627773027098
gelu,1,depth1_gelu,1,987.9187141058881,7,33.94091796875,100,1.0,1.0,1.0,discrete,depth_activation_grid,1,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep01,94001,987.9187141058881
gelu,1,depth1_gelu,1,976.6885727087824,8,35.06390190124512,100,1.0,1.0,1.0,discrete,depth_activation_grid,1,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep01,94001,976.6885727087824
gelu,1,depth1_gelu,1,972.0125632703525,9,32.9209201335907,100,1.0,1.0,1.0,discrete,depth_activation_grid,1,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep01,94001,972.0125632703525
gelu,1,depth1_gelu,1,968.3062944128146,10,35.87837505340576,100,1.0,1.0,1.0,discrete,depth_activation_grid,1,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep01,94001,968.3062944128146
gelu,1,depth1_gelu,1,965.0871274063464,11,34.404808044433594,100,1.0,1.0,1.0,discrete,depth_activation_grid,1,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep01,94001,965.0871274063464
gelu,1,depth1_gelu,1,962.2708888429005,12,35.17572808265686,100,1.0,1.0,1.0,discrete,depth_activation_grid,1,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep01,94001,962.2708888429005
