activation,average_test_loss,batch_size,candidate_name,depth,epochs,error,final_epochs,finished_at,mean_test_optimal_value,mean_test_policy_value,mean_test_regret,mean_test_relative_regret,mu_schedule_kind,phase,replicate,rho,run_id,seed,started_at,status,test_policy_eval_seconds,test_sample_count
gelu,2.115254419754429,1,rho_0p01,2,1,,0,1777863038098,888.8709424364083,2887.978831968284,1999.1078895318756,2.115254419754429,delayed_log_2_0,rho,1,0.01,smoke_rho_rho_0p01_rep01,94001,1777862979709,ok,3.701134274,2.0
