phase,candidate_name,run_count,ok_count,failed_count,mean_average_test_loss,std_average_test_loss,min_average_test_loss,max_average_test_loss
data_amount,n100,6,6,0,0.057696329313270754,0.030920428213136064,0.028413442344822765,0.11056416707751927
data_amount,n1000,6,6,0,0.13204800089349353,0.13675385453574435,0.010844767598937871,0.31480645876654423
data_amount,n500,6,6,0,0.08028461341363465,0.04958580578158644,0.028548093968610043,0.13545286161710923
