average_final_training_loss_gap,candidate_name,failed_count,mean_final_training_loss,mean_optimality_gap_percent,mean_test_relative_regret,ok_count,run_count,std_final_training_loss,std_optimality_gap_percent,std_test_relative_regret
-6.648683382833883,persistent_adam,0,891.8575933993665,5.522223588754066,0.05522223588754066,10,10,27.186514667768265,2.7495528938196965,0.02749552893819696
0.0,standard,0,898.5062767822004,5.338326434520672,0.053383264345206724,10,10,32.69748096759824,1.7233987290417077,0.017233987290417075
