activation,batch_size,candidate_name,data_seed,depth,display_loss,epoch,epoch_seconds,group,hidden_size,iterations,knn_k,loss_kind,model_seed,mu,mu_in,mu_ref,nr_scenarios,replicate,reset_optimizer_each_epoch,rho,rho_in,rho_ref,run_id,schedule_kind,training_loss,training_seed
silu,4,batch4,202635051,4,2548.9708612412765,1,69.17904496192932,06_batch_size,128,25,0,dfl,202635052,1.0,1.0,1.0,1,3,true,0.0,0.0,0.0,full_06_batch_size_batch4_rep03,baseline,2548.9708612412765,202635053
silu,4,batch4,202635051,4,2333.915657848567,2,14.741099834442139,06_batch_size,128,25,0,dfl,202635052,1.0,1.0,1.0,1,3,true,0.0,0.0,0.0,full_06_batch_size_batch4_rep03,baseline,2333.915657848567,202635053
silu,4,batch4,202635051,4,1082.6443600223388,3,15.324982166290283,06_batch_size,128,25,0,dfl,202635052,1.0,1.0,1.0,1,3,true,0.0,0.0,0.0,full_06_batch_size_batch4_rep03,baseline,1082.6443600223388,202635053
silu,4,batch4,202635051,4,986.8731395454452,4,15.115891933441162,06_batch_size,128,25,0,dfl,202635052,1.0,1.0,1.0,1,3,true,0.0,0.0,0.0,full_06_batch_size_batch4_rep03,baseline,986.8731395454452,202635053
silu,4,batch4,202635051,4,974.8768873949956,5,15.311608076095581,06_batch_size,128,25,0,dfl,202635052,1.0,1.0,1.0,1,3,true,0.0,0.0,0.0,full_06_batch_size_batch4_rep03,baseline,974.8768873949956,202635053
silu,4,batch4,202635051,4,970.064841661514,6,14.926537990570068,06_batch_size,128,25,0,dfl,202635052,1.0,1.0,1.0,1,3,true,0.0,0.0,0.0,full_06_batch_size_batch4_rep03,baseline,970.064841661514,202635053
silu,4,batch4,202635051,4,966.4453794696263,7,15.817845821380615,06_batch_size,128,25,0,dfl,202635052,1.0,1.0,1.0,1,3,true,0.0,0.0,0.0,full_06_batch_size_batch4_rep03,baseline,966.4453794696263,202635053
silu,4,batch4,202635051,4,963.7825965710434,8,15.417356014251709,06_batch_size,128,25,0,dfl,202635052,1.0,1.0,1.0,1,3,true,0.0,0.0,0.0,full_06_batch_size_batch4_rep03,baseline,963.7825965710434,202635053
silu,4,batch4,202635051,4,957.7816802107038,9,15.42656397819519,06_batch_size,128,25,0,dfl,202635052,1.0,1.0,1.0,1,3,true,0.0,0.0,0.0,full_06_batch_size_batch4_rep03,baseline,957.7816802107038,202635053
silu,4,batch4,202635051,4,957.86496078161,10,15.254974126815796,06_batch_size,128,25,0,dfl,202635052,1.0,1.0,1.0,1,3,true,0.0,0.0,0.0,full_06_batch_size_batch4_rep03,baseline,957.86496078161,202635053
silu,4,batch4,202635051,4,952.5177705358619,11,14.877519130706787,06_batch_size,128,25,0,dfl,202635052,1.0,1.0,1.0,1,3,true,0.0,0.0,0.0,full_06_batch_size_batch4_rep03,baseline,952.5177705358619,202635053
silu,4,batch4,202635051,4,956.6728592075721,12,15.071613073348999,06_batch_size,128,25,0,dfl,202635052,1.0,1.0,1.0,1,3,true,0.0,0.0,0.0,full_06_batch_size_batch4_rep03,baseline,956.6728592075721,202635053
silu,4,batch4,202635051,4,953.9971586625157,13,15.697252988815308,06_batch_size,128,25,0,dfl,202635052,1.0,1.0,1.0,1,3,true,0.0,0.0,0.0,full_06_batch_size_batch4_rep03,baseline,953.9971586625157,202635053
silu,4,batch4,202635051,4,950.824389495569,14,15.765172958374023,06_batch_size,128,25,0,dfl,202635052,1.0,1.0,1.0,1,3,true,0.0,0.0,0.0,full_06_batch_size_batch4_rep03,baseline,950.824389495569,202635053
silu,4,batch4,202635051,4,950.2136594778763,15,17.346385955810547,06_batch_size,128,25,0,dfl,202635052,1.0,1.0,1.0,1,3,true,0.0,0.0,0.0,full_06_batch_size_batch4_rep03,baseline,950.2136594778763,202635053
silu,4,batch4,202635051,4,950.9486483120276,16,16.244236946105957,06_batch_size,128,25,0,dfl,202635052,1.0,1.0,1.0,1,3,true,0.0,0.0,0.0,full_06_batch_size_batch4_rep03,baseline,950.9486483120276,202635053
