activation,average_test_loss,batch_size,candidate_name,depth,epochs,error,final_epochs,finished_at,mean_test_optimal_value,mean_test_policy_value,mean_test_regret,mean_test_relative_regret,mu_schedule_kind,phase,replicate,rho,run_id,seed,started_at,status,test_policy_eval_seconds,test_sample_count
gelu,1.3516783978380653,1,gelu,2,1,,0,1777862835182,888.8709424364083,2254.3247344083925,1365.4537919719842,1.3516783978380653,geometric,activation,1,0.0,smoke_activation_gelu_rep01,94001,1777862776092,ok,4.192559921,2.0
