activation,batch_size,candidate_name,data_seed,depth,display_loss,epoch,epoch_seconds,group,hidden_size,iterations,knn_k,loss_kind,model_seed,mu,mu_in,mu_ref,nr_scenarios,replicate,reset_optimizer_each_epoch,rho,rho_in,rho_ref,run_id,schedule_kind,training_loss,training_seed
silu,4,batch4,202615051,4,1578.758084422171,1,27.96133804321289,06_batch_size,128,1,0,dfl,202615052,1.0,1.0,1.0,1,1,true,0.0,0.0,0.0,smoke_06_batch_size_batch4_rep01,baseline,1578.758084422171,202615053
silu,4,batch4,202615051,4,3266.4441144830676,2,0.8398478031158447,06_batch_size,128,1,0,dfl,202615052,0.01,0.01,0.0,1,1,true,0.0,0.0,0.0,smoke_06_batch_size_batch4_rep01,baseline,3266.4441144830676,202615053
