activation,batch_size,candidate_name,data_seed,depth,display_loss,epoch,epoch_seconds,group,hidden_size,iterations,knn_k,loss_kind,model_seed,mu,mu_in,mu_ref,nr_scenarios,replicate,reset_optimizer_each_epoch,rho,rho_in,rho_ref,run_id,schedule_kind,training_loss,training_seed
silu,1,standard,202625051,4,1736.4636159549127,1,89.27291798591614,00_baseline,128,100,0,dfl,202625052,1.0,1.0,1.0,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,1736.4636159549127,202625053
silu,1,standard,202625051,4,944.0977671009489,2,23.259158849716187,00_baseline,128,100,0,dfl,202625052,1.0,1.0,1.0,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,944.0977671009489,202625053
silu,1,standard,202625051,4,935.7335776463884,3,21.84593415260315,00_baseline,128,100,0,dfl,202625052,1.0,1.0,1.0,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,935.7335776463884,202625053
silu,1,standard,202625051,4,932.2288485615443,4,21.28557300567627,00_baseline,128,100,0,dfl,202625052,1.0,1.0,1.0,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,932.2288485615443,202625053
silu,1,standard,202625051,4,931.7805709769851,5,23.08187508583069,00_baseline,128,100,0,dfl,202625052,1.0,1.0,1.0,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,931.7805709769851,202625053
silu,1,standard,202625051,4,931.3429727433638,6,21.586364030838013,00_baseline,128,100,0,dfl,202625052,1.0,1.0,1.0,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,931.3429727433638,202625053
silu,1,standard,202625051,4,931.0413204368415,7,25.381968021392822,00_baseline,128,100,0,dfl,202625052,1.0,1.0,1.0,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,931.0413204368415,202625053
silu,1,standard,202625051,4,930.7877150128143,8,22.75503706932068,00_baseline,128,100,0,dfl,202625052,1.0,1.0,1.0,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,930.7877150128143,202625053
silu,1,standard,202625051,4,930.5850202205785,9,23.34816312789917,00_baseline,128,100,0,dfl,202625052,1.0,1.0,1.0,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,930.5850202205785,202625053
silu,1,standard,202625051,4,930.4012611883134,10,23.213664054870605,00_baseline,128,100,0,dfl,202625052,1.0,1.0,1.0,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,930.4012611883134,202625053
silu,1,standard,202625051,4,930.1887282002192,11,22.937013149261475,00_baseline,128,100,0,dfl,202625052,1.0,1.0,1.0,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,930.1887282002192,202625053
silu,1,standard,202625051,4,929.9714952920929,12,23.689148902893066,00_baseline,128,100,0,dfl,202625052,1.0,1.0,1.0,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,929.9714952920929,202625053
silu,1,standard,202625051,4,929.753653806851,13,23.650187015533447,00_baseline,128,100,0,dfl,202625052,1.0,1.0,1.0,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,929.753653806851,202625053
silu,1,standard,202625051,4,929.4756100089021,14,23.347918033599854,00_baseline,128,100,0,dfl,202625052,1.0,1.0,1.0,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,929.4756100089021,202625053
silu,1,standard,202625051,4,929.2854683879319,15,23.028916835784912,00_baseline,128,100,0,dfl,202625052,1.0,1.0,1.0,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,929.2854683879319,202625053
silu,1,standard,202625051,4,929.0110276417337,16,23.173467874526978,00_baseline,128,100,0,dfl,202625052,1.0,1.0,1.0,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,929.0110276417337,202625053
silu,1,standard,202625051,4,928.7912626505365,17,22.607930898666382,00_baseline,128,100,0,dfl,202625052,1.0,1.0,1.0,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,928.7912626505365,202625053
silu,1,standard,202625051,4,928.5400482414901,18,23.83987593650818,00_baseline,128,100,0,dfl,202625052,1.0,1.0,1.0,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,928.5400482414901,202625053
silu,1,standard,202625051,4,928.3069204265886,19,22.691911935806274,00_baseline,128,100,0,dfl,202625052,1.0,1.0,1.0,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,928.3069204265886,202625053
silu,1,standard,202625051,4,927.980020159875,20,22.82543396949768,00_baseline,128,100,0,dfl,202625052,1.0,1.0,1.0,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,927.980020159875,202625053
silu,1,standard,202625051,4,1004.5012508152466,21,23.79577398300171,00_baseline,128,100,0,dfl,202625052,0.8,0.8,0.8,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,1004.5012508152466,202625053
silu,1,standard,202625051,4,1004.0700573820629,22,23.12663197517395,00_baseline,128,100,0,dfl,202625052,0.8,0.8,0.8,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,1004.0700573820629,202625053
silu,1,standard,202625051,4,1003.5336468706354,23,21.901257038116455,00_baseline,128,100,0,dfl,202625052,0.8,0.8,0.8,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,1003.5336468706354,202625053
silu,1,standard,202625051,4,1002.9718151884324,24,22.301646947860718,00_baseline,128,100,0,dfl,202625052,0.8,0.8,0.8,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,1002.9718151884324,202625053
silu,1,standard,202625051,4,1002.471953009755,25,22.80578899383545,00_baseline,128,100,0,dfl,202625052,0.8,0.8,0.8,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,1002.471953009755,202625053
silu,1,standard,202625051,4,1001.9060106159933,26,23.0293288230896,00_baseline,128,100,0,dfl,202625052,0.8,0.8,0.8,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,1001.9060106159933,202625053
silu,1,standard,202625051,4,1001.3379924467039,27,22.99687695503235,00_baseline,128,100,0,dfl,202625052,0.8,0.8,0.8,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,1001.3379924467039,202625053
silu,1,standard,202625051,4,1000.7346934467994,28,21.87558388710022,00_baseline,128,100,0,dfl,202625052,0.8,0.8,0.8,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,1000.7346934467994,202625053
silu,1,standard,202625051,4,1000.1349594101115,29,21.173728942871094,00_baseline,128,100,0,dfl,202625052,0.8,0.8,0.8,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,1000.1349594101115,202625053
silu,1,standard,202625051,4,999.4654650813069,30,22.00159788131714,00_baseline,128,100,0,dfl,202625052,0.8,0.8,0.8,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,999.4654650813069,202625053
silu,1,standard,202625051,4,1060.7446448250382,31,22.75216293334961,00_baseline,128,100,0,dfl,202625052,0.6,0.6,0.6,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,1060.7446448250382,202625053
silu,1,standard,202625051,4,1058.6087005373852,32,20.82396912574768,00_baseline,128,100,0,dfl,202625052,0.6,0.6,0.6,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,1058.6087005373852,202625053
silu,1,standard,202625051,4,1055.2498333935857,33,21.558846950531006,00_baseline,128,100,0,dfl,202625052,0.6,0.6,0.6,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,1055.2498333935857,202625053
silu,1,standard,202625051,4,1057.0305415976397,34,21.962532997131348,00_baseline,128,100,0,dfl,202625052,0.6,0.6,0.6,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,1057.0305415976397,202625053
silu,1,standard,202625051,4,1050.2016522853048,35,21.245364904403687,00_baseline,128,100,0,dfl,202625052,0.6,0.6,0.6,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,1050.2016522853048,202625053
silu,1,standard,202625051,4,1051.137665916801,36,21.145229816436768,00_baseline,128,100,0,dfl,202625052,0.6,0.6,0.6,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,1051.137665916801,202625053
silu,1,standard,202625051,4,1052.1622760753066,37,21.090962886810303,00_baseline,128,100,0,dfl,202625052,0.6,0.6,0.6,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,1052.1622760753066,202625053
silu,1,standard,202625051,4,1050.0708838384166,38,21.85051703453064,00_baseline,128,100,0,dfl,202625052,0.6,0.6,0.6,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,1050.0708838384166,202625053
silu,1,standard,202625051,4,1050.858338156378,39,21.70920705795288,00_baseline,128,100,0,dfl,202625052,0.6,0.6,0.6,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,1050.858338156378,202625053
silu,1,standard,202625051,4,1056.7482637110747,40,20.9616961479187,00_baseline,128,100,0,dfl,202625052,0.6,0.6,0.6,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,1056.7482637110747,202625053
silu,1,standard,202625051,4,1075.0320509897829,41,21.38749098777771,00_baseline,128,100,0,dfl,202625052,0.4,0.4,0.4,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,1075.0320509897829,202625053
silu,1,standard,202625051,4,1074.5069486215425,42,20.860224962234497,00_baseline,128,100,0,dfl,202625052,0.4,0.4,0.4,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,1074.5069486215425,202625053
silu,1,standard,202625051,4,1080.7513131453538,43,20.68201208114624,00_baseline,128,100,0,dfl,202625052,0.4,0.4,0.4,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,1080.7513131453538,202625053
silu,1,standard,202625051,4,1080.561619743935,44,20.99296998977661,00_baseline,128,100,0,dfl,202625052,0.4,0.4,0.4,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,1080.561619743935,202625053
silu,1,standard,202625051,4,1079.6538514930335,45,20.931626796722412,00_baseline,128,100,0,dfl,202625052,0.4,0.4,0.4,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,1079.6538514930335,202625053
silu,1,standard,202625051,4,1079.2606315205771,46,20.6350040435791,00_baseline,128,100,0,dfl,202625052,0.4,0.4,0.4,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,1079.2606315205771,202625053
silu,1,standard,202625051,4,1078.8911160135438,47,20.56635308265686,00_baseline,128,100,0,dfl,202625052,0.4,0.4,0.4,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,1078.8911160135438,202625053
silu,1,standard,202625051,4,1078.154624927212,48,21.56750798225403,00_baseline,128,100,0,dfl,202625052,0.4,0.4,0.4,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,1078.154624927212,202625053
silu,1,standard,202625051,4,1077.3831220961856,49,21.440365076065063,00_baseline,128,100,0,dfl,202625052,0.4,0.4,0.4,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,1077.3831220961856,202625053
silu,1,standard,202625051,4,1077.9900348799504,50,20.722831964492798,00_baseline,128,100,0,dfl,202625052,0.4,0.4,0.4,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,1077.9900348799504,202625053
silu,1,standard,202625051,4,1048.162841259466,51,20.22246503829956,00_baseline,128,100,0,dfl,202625052,0.2,0.2,0.2,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,1048.162841259466,202625053
silu,1,standard,202625051,4,1047.8288108104073,52,21.107707977294922,00_baseline,128,100,0,dfl,202625052,0.2,0.2,0.2,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,1047.8288108104073,202625053
silu,1,standard,202625051,4,1050.8856840997498,53,21.060967922210693,00_baseline,128,100,0,dfl,202625052,0.2,0.2,0.2,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,1050.8856840997498,202625053
silu,1,standard,202625051,4,1047.6843179851353,54,21.212557077407837,00_baseline,128,100,0,dfl,202625052,0.2,0.2,0.2,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,1047.6843179851353,202625053
silu,1,standard,202625051,4,1050.4821980298113,55,21.47937297821045,00_baseline,128,100,0,dfl,202625052,0.2,0.2,0.2,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,1050.4821980298113,202625053
silu,1,standard,202625051,4,1047.2260868330882,56,21.22015881538391,00_baseline,128,100,0,dfl,202625052,0.2,0.2,0.2,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,1047.2260868330882,202625053
silu,1,standard,202625051,4,1050.0495083046694,57,20.881885051727295,00_baseline,128,100,0,dfl,202625052,0.2,0.2,0.2,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,1050.0495083046694,202625053
silu,1,standard,202625051,4,1046.7864339743828,58,20.83896493911743,00_baseline,128,100,0,dfl,202625052,0.2,0.2,0.2,1,2,true,0.0,0.0,0.0,full_00_baseline_standard_rep02,baseline,1046.7864339743828,202625053
