activation,batch_size,candidate_name,data_seed,depth,display_loss,epoch,epoch_seconds,group,hidden_size,iterations,knn_k,loss_kind,model_seed,mu,mu_in,mu_ref,nr_scenarios,replicate,reset_optimizer_each_epoch,rho,rho_in,rho_ref,run_id,schedule_kind,training_loss,training_seed
silu,1,scenarios2,202615051,4,1578.7503155329628,1,26.773056030273438,02_multi_scenario,128,2,0,dfl,202615052,1.0,1.0,1.0,2,1,true,0.0,0.0,0.0,smoke_02_multi_scenario_scenarios2_rep01,baseline,1578.7503155329628,202615053
silu,1,scenarios2,202615051,4,3266.2165097216403,2,0.8857860565185547,02_multi_scenario,128,2,0,dfl,202615052,0.01,0.01,0.0,2,1,true,0.0,0.0,0.0,smoke_02_multi_scenario_scenarios2_rep01,baseline,3266.2165097216403,202615053
