activation,batch_size,candidate_name,depth,display_loss,epoch,epoch_seconds,iterations,mu,mu_in,mu_ref,mu_schedule_kind,phase,replicate,rho,rho_in,rho_ref,run_id,seed,training_loss
relu,1,relu,3,1874.3985339834478,1,85.9357430934906,100,1.0,1.0,1.0,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,1874.3985339834478
relu,1,relu,3,951.7849194451097,2,27.72123098373413,100,1.0,1.0,1.0,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,951.7849194451097
relu,1,relu,3,935.907981277802,3,28.593764066696167,100,1.0,1.0,1.0,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,935.907981277802
relu,1,relu,3,931.2974238349267,4,28.73945713043213,100,1.0,1.0,1.0,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,931.2974238349267
relu,1,relu,3,930.4840183361725,5,27.40931487083435,100,1.0,1.0,1.0,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,930.4840183361725
relu,1,relu,3,930.0754470916145,6,28.38100504875183,100,1.0,1.0,1.0,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,930.0754470916145
relu,1,relu,3,929.6188489653415,7,29.125955820083618,100,1.0,1.0,1.0,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,929.6188489653415
relu,1,relu,3,929.1181780868006,8,27.710717916488647,100,1.0,1.0,1.0,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,929.1181780868006
relu,1,relu,3,928.6515321162904,9,28.743483066558838,100,1.0,1.0,1.0,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,928.6515321162904
relu,1,relu,3,928.1635542820084,10,28.00749897956848,100,1.0,1.0,1.0,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,928.1635542820084
relu,1,relu,3,927.6255209504116,11,28.550444841384888,100,1.0,1.0,1.0,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,927.6255209504116
relu,1,relu,3,927.1408437536552,12,28.563209056854248,100,1.0,1.0,1.0,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,927.1408437536552
relu,1,relu,3,926.6711928160804,13,28.064164876937866,100,1.0,1.0,1.0,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,926.6711928160804
relu,1,relu,3,926.2580724718495,14,29.034340858459473,100,1.0,1.0,1.0,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,926.2580724718495
relu,1,relu,3,925.9032496838231,15,28.730664014816284,100,1.0,1.0,1.0,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,925.9032496838231
relu,1,relu,3,925.6758416398175,16,29.116531133651733,100,1.0,1.0,1.0,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,925.6758416398175
relu,1,relu,3,925.5171449881856,17,28.85579204559326,100,1.0,1.0,1.0,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,925.5171449881856
relu,1,relu,3,925.4339052830909,18,28.724153995513916,100,1.0,1.0,1.0,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,925.4339052830909
relu,1,relu,3,925.4637402152325,19,27.533327102661133,100,1.0,1.0,1.0,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,925.4637402152325
relu,1,relu,3,925.527772730109,20,28.762826204299927,100,1.0,1.0,1.0,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,925.527772730109
relu,1,relu,3,1000.9746016842022,21,27.865404844284058,100,0.8,0.8,0.8,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,1000.9746016842022
relu,1,relu,3,1001.259248013805,22,28.300434112548828,100,0.8,0.8,0.8,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,1001.259248013805
relu,1,relu,3,1000.9619790722867,23,28.522422075271606,100,0.8,0.8,0.8,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,1000.9619790722867
relu,1,relu,3,1001.1072461861917,24,27.6282000541687,100,0.8,0.8,0.8,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,1001.1072461861917
relu,1,relu,3,1000.8660300246618,25,28.524950981140137,100,0.8,0.8,0.8,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,1000.8660300246618
relu,1,relu,3,1001.0083481338318,26,29.298101902008057,100,0.8,0.8,0.8,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,1001.0083481338318
relu,1,relu,3,1000.6410694589864,27,27.58817982673645,100,0.8,0.8,0.8,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,1000.6410694589864
relu,1,relu,3,1000.9136003689304,28,28.61829710006714,100,0.8,0.8,0.8,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,1000.9136003689304
relu,1,relu,3,1000.5434387367028,29,27.556320905685425,100,0.8,0.8,0.8,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,1000.5434387367028
relu,1,relu,3,1000.9104392508648,30,28.435245990753174,100,0.8,0.8,0.8,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,1000.9104392508648
relu,1,relu,3,1055.1394721690162,31,28.68775200843811,100,0.6,0.6,0.6,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,1055.1394721690162
relu,1,relu,3,1055.6570280418266,32,27.701000928878784,100,0.6,0.6,0.6,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,1055.6570280418266
relu,1,relu,3,1055.1490015575548,33,28.303407907485962,100,0.6,0.6,0.6,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,1055.1490015575548
relu,1,relu,3,1055.70026219037,34,28.527709007263184,100,0.6,0.6,0.6,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,1055.70026219037
relu,1,relu,3,1054.6834760090894,35,27.52610182762146,100,0.6,0.6,0.6,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,1054.6834760090894
relu,1,relu,3,1056.150048651882,36,28.42294406890869,100,0.6,0.6,0.6,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,1056.150048651882
relu,1,relu,3,1054.5348329463493,37,29.71858501434326,100,0.6,0.6,0.6,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,1054.5348329463493
relu,1,relu,3,1056.2334926632022,38,27.130678176879883,100,0.6,0.6,0.6,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,1056.2334926632022
relu,1,relu,3,1054.2490623323977,39,28.39071798324585,100,0.6,0.6,0.6,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,1054.2490623323977
relu,1,relu,3,1056.1994543719286,40,27.37371301651001,100,0.6,0.6,0.6,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,1056.1994543719286
relu,1,relu,3,1080.5130943926406,41,27.866326093673706,100,0.4,0.4,0.4,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,1080.5130943926406
relu,1,relu,3,1080.2009536768835,42,28.28385305404663,100,0.4,0.4,0.4,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,1080.2009536768835
relu,1,relu,3,1079.8616243006588,43,26.88862895965576,100,0.4,0.4,0.4,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,1079.8616243006588
relu,1,relu,3,1079.9658702007646,44,27.95546007156372,100,0.4,0.4,0.4,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,1079.9658702007646
relu,1,relu,3,1079.569567722663,45,27.823266983032227,100,0.4,0.4,0.4,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,1079.569567722663
relu,1,relu,3,1079.7617493856117,46,26.93430781364441,100,0.4,0.4,0.4,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,1079.7617493856117
relu,1,relu,3,1079.5425925911102,47,27.828542947769165,100,0.4,0.4,0.4,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,1079.5425925911102
relu,1,relu,3,1079.6062113150547,48,27.007650136947632,100,0.4,0.4,0.4,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,1079.6062113150547
relu,1,relu,3,1079.2466268041258,49,27.723350048065186,100,0.4,0.4,0.4,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,1079.2466268041258
relu,1,relu,3,1079.525236533072,50,27.995366096496582,100,0.4,0.4,0.4,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,1079.525236533072
relu,1,relu,3,1054.4771361430269,51,27.630851984024048,100,0.2,0.2,0.2,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,1054.4771361430269
relu,1,relu,3,1051.7643032765857,52,28.196300983428955,100,0.2,0.2,0.2,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,1051.7643032765857
relu,1,relu,3,1054.8058812307083,53,28.059433221817017,100,0.2,0.2,0.2,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,1054.8058812307083
relu,1,relu,3,1054.573565687698,54,26.981268882751465,100,0.2,0.2,0.2,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,1054.573565687698
relu,1,relu,3,1054.6258052367648,55,28.16775918006897,100,0.2,0.2,0.2,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,1054.6258052367648
relu,1,relu,3,1050.5916223418806,56,28.092748880386353,100,0.2,0.2,0.2,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,1050.5916223418806
relu,1,relu,3,1054.9977225373598,57,27.01033592224121,100,0.2,0.2,0.2,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,1054.9977225373598
relu,1,relu,3,1054.234785955304,58,27.933566093444824,100,0.2,0.2,0.2,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,1054.234785955304
relu,1,relu,3,1050.7600233206547,59,28.028661966323853,100,0.2,0.2,0.2,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,1050.7600233206547
relu,1,relu,3,1053.855972908281,60,27.86890697479248,100,0.2,0.2,0.2,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,1053.855972908281
relu,1,relu,3,1005.829055730571,61,28.961833953857422,100,0.1,0.1,0.1,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,1005.829055730571
relu,1,relu,3,1008.2196035027372,62,27.815846920013428,100,0.1,0.1,0.1,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,1008.2196035027372
relu,1,relu,3,1005.0998187951459,63,28.7209370136261,100,0.1,0.1,0.1,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,1005.0998187951459
relu,1,relu,3,1003.5122483758059,64,28.710445880889893,100,0.1,0.1,0.1,discrete,activation,4,0.0,0.0,0.0,full_activation_relu_rep04,94004,1003.5122483758059
