activation,batch_size,candidate_name,data_seed,depth,display_loss,epoch,epoch_seconds,group,hidden_size,iterations,knn_k,loss_kind,model_seed,mu,mu_in,mu_ref,nr_scenarios,replicate,reset_optimizer_each_epoch,rho,rho_in,rho_ref,run_id,schedule_kind,training_loss,training_seed
silu,1,scenarios4,202625051,4,1737.2103583069693,1,116.81461000442505,02_multi_scenario,128,100,0,dfl,202625052,1.0,1.0,1.0,4,2,true,0.0,0.0,0.0,full_02_multi_scenario_scenarios4_rep02,baseline,1737.2103583069693,202625053
silu,1,scenarios4,202625051,4,946.3502506086915,2,54.43743085861206,02_multi_scenario,128,100,0,dfl,202625052,1.0,1.0,1.0,4,2,true,0.0,0.0,0.0,full_02_multi_scenario_scenarios4_rep02,baseline,946.3502506086915,202625053
silu,1,scenarios4,202625051,4,937.3957176496223,3,59.14323115348816,02_multi_scenario,128,100,0,dfl,202625052,1.0,1.0,1.0,4,2,true,0.0,0.0,0.0,full_02_multi_scenario_scenarios4_rep02,baseline,937.3957176496223,202625053
silu,1,scenarios4,202625051,4,931.7582532808124,4,57.43857216835022,02_multi_scenario,128,100,0,dfl,202625052,1.0,1.0,1.0,4,2,true,0.0,0.0,0.0,full_02_multi_scenario_scenarios4_rep02,baseline,931.7582532808124,202625053
silu,1,scenarios4,202625051,4,931.0003972172509,5,55.96765899658203,02_multi_scenario,128,100,0,dfl,202625052,1.0,1.0,1.0,4,2,true,0.0,0.0,0.0,full_02_multi_scenario_scenarios4_rep02,baseline,931.0003972172509,202625053
silu,1,scenarios4,202625051,4,930.4578783617951,6,53.63415718078613,02_multi_scenario,128,100,0,dfl,202625052,1.0,1.0,1.0,4,2,true,0.0,0.0,0.0,full_02_multi_scenario_scenarios4_rep02,baseline,930.4578783617951,202625053
silu,1,scenarios4,202625051,4,930.0838271453084,7,55.84747791290283,02_multi_scenario,128,100,0,dfl,202625052,1.0,1.0,1.0,4,2,true,0.0,0.0,0.0,full_02_multi_scenario_scenarios4_rep02,baseline,930.0838271453084,202625053
silu,1,scenarios4,202625051,4,929.7918464620021,8,56.170918226242065,02_multi_scenario,128,100,0,dfl,202625052,1.0,1.0,1.0,4,2,true,0.0,0.0,0.0,full_02_multi_scenario_scenarios4_rep02,baseline,929.7918464620021,202625053
silu,1,scenarios4,202625051,4,929.550740035428,9,54.66542601585388,02_multi_scenario,128,100,0,dfl,202625052,1.0,1.0,1.0,4,2,true,0.0,0.0,0.0,full_02_multi_scenario_scenarios4_rep02,baseline,929.550740035428,202625053
silu,1,scenarios4,202625051,4,929.2963448114867,10,55.787293910980225,02_multi_scenario,128,100,0,dfl,202625052,1.0,1.0,1.0,4,2,true,0.0,0.0,0.0,full_02_multi_scenario_scenarios4_rep02,baseline,929.2963448114867,202625053
silu,1,scenarios4,202625051,4,929.0818552266802,11,56.41671681404114,02_multi_scenario,128,100,0,dfl,202625052,1.0,1.0,1.0,4,2,true,0.0,0.0,0.0,full_02_multi_scenario_scenarios4_rep02,baseline,929.0818552266802,202625053
silu,1,scenarios4,202625051,4,928.8559853850526,12,56.33815789222717,02_multi_scenario,128,100,0,dfl,202625052,1.0,1.0,1.0,4,2,true,0.0,0.0,0.0,full_02_multi_scenario_scenarios4_rep02,baseline,928.8559853850526,202625053
silu,1,scenarios4,202625051,4,928.6297205017008,13,57.42947006225586,02_multi_scenario,128,100,0,dfl,202625052,1.0,1.0,1.0,4,2,true,0.0,0.0,0.0,full_02_multi_scenario_scenarios4_rep02,baseline,928.6297205017008,202625053
silu,1,scenarios4,202625051,4,928.3753096305301,14,56.13171195983887,02_multi_scenario,128,100,0,dfl,202625052,1.0,1.0,1.0,4,2,true,0.0,0.0,0.0,full_02_multi_scenario_scenarios4_rep02,baseline,928.3753096305301,202625053
silu,1,scenarios4,202625051,4,928.0986635193999,15,58.114850997924805,02_multi_scenario,128,100,0,dfl,202625052,1.0,1.0,1.0,4,2,true,0.0,0.0,0.0,full_02_multi_scenario_scenarios4_rep02,baseline,928.0986635193999,202625053
