config_batch_size,config_context_terms,config_demand_power,config_depth,config_dropout,config_epochs,config_hidden_size,config_learning_rate,config_loss,config_mu,config_n_samples,config_rho,config_run_id,config_seed,config_sigma,config_solver,config_test_fraction,config_tolerance_absolute_floor,config_tolerance_relative,config_validation_fraction,elapsed_seconds,error,finished_at,hostname,julia_version,pid,run_id,started_at,status,worker_id
32,3,1.0,2,0.0,100,64,0.0001,mse_scen,0.0,2000,0.0,run_0001_seed1,1,5.0,highs,0.15,1.0,0.1,0.15,0.0,"Training has not been implemented yet.
Stacktrace:
 [1] error(s::String)
   @ Base ./error.jl:44
 [2] train(scenario_generator::ContextualDFL.DFLScenarioGenerator{(:h,), ContextualDFL.DataSetScenarioDecoder{(:h,), ContextualDFL.DecoderStrategy{ContextualDFL.EmptyComponentDecoder, ContextualDFL.EmptyComponentDecoder, ContextualDFL.EmptyComponentDecoder, ContextualDFL.EmptyComponentDecoder, ContextualDFLTraining.ResourceAllocationDemandDecoder, ContextualDFL.EmptyComponentDecoder}, ContextualDFL.BaseScenario{Nothing, Matrix{Float64}, Nothing, Matrix{Float64}, Nothing, Vector{Float64}}}, ContextualDFL.Solver{ContextualDFL.IpoptSolver, ContextualDFL.HiGHSSolver}, Flux.Chain{Tuple{Flux.Dense{typeof(NNlib.relu), Matrix{Float64}, Vector{Float64}}, Flux.Dense{typeof(NNlib.relu), Matrix{Float64}, Vector{Float64}}, Flux.Dense{typeof(identity), Matrix{Float64}, Vector{Float64}}, ContextualDFLTraining.var""#12#13""}}, ContextualDFL.StochasticProgram{Matrix{Float64}, Matrix{Float64}, Vector{Float64}, Vector{Float64}, Vector{Float64}, Nothing}}, loss::ContextualDFL.MSEScenLoss, data_set::ContextualDFL.DataSet{Matrix{Float64}, Nothing, Nothing, Matrix{Float64}, Nothing}, scenario_decoder::ContextualDFL.DataSetScenarioDecoder{(:h,), ContextualDFL.DecoderStrategy{ContextualDFL.EmptyComponentDecoder, ContextualDFL.EmptyComponentDecoder, ContextualDFL.EmptyComponentDecoder, ContextualDFL.EmptyComponentDecoder, ContextualDFLTraining.ResourceAllocationDemandDecoder, ContextualDFL.EmptyComponentDecoder}, ContextualDFL.BaseScenario{Nothing, Matrix{Float64}, Nothing, Matrix{Float64}, Nothing, Vector{Float64}}}, mu_schedule::ContextualDFLTraining.ConstantSchedule{Float64}, rho_schedule::ContextualDFLTraining.ConstantSchedule{Float64}, batch_size_schedule::ContextualDFLTraining.ConstantSchedule{Int64}, step_size_schedule::ContextualDFLTraining.ConstantSchedule{Float64}; kwargs::@Kwargs{epochs::Int64, validation_data::ContextualDFL.DataSet{Matrix{Float64}, Nothing, Nothing, Matrix{Float64}, Nothing}, test_data::ContextualDFL.DataSet{Matrix{Float64}, Nothing, Nothing, Matrix{Float64}, Nothing}, config::@NamedTuple{epochs::Int64, n_samples::Int64, validation_fraction::Float64, test_fraction::Float64, sigma::Float64, demand_power::Float64, context_terms::Int64, mu::Float64, rho::Float64, tolerance_relative::Float64, tolerance_absolute_floor::Float64, solver::Symbol, loss::Symbol, learning_rate::Float64, hidden_size::Int64, depth::Int64, batch_size::Int64, dropout::Float64, seed::Int64, run_id::String}})
   @ ContextualDFL ~/ProblemBasedScenarioGeneration/src/ContextualDFL/ContextualDFL/src/learning/train.jl:12
 [3] macro expansion
   @ ~/ProblemBasedScenarioGeneration/src/ContextualDFL/ContextualDFLTraining/src/train_run.jl:38 [inlined]
 [4] macro expansion
   @ ./timing.jl:461 [inlined]
 [5] train_and_evaluate(config::@NamedTuple{epochs::Int64, n_samples::Int64, validation_fraction::Float64, test_fraction::Float64, sigma::Float64, demand_power::Float64, context_terms::Int64, mu::Float64, rho::Float64, tolerance_relative::Float64, tolerance_absolute_floor::Float64, solver::Symbol, loss::Symbol, learning_rate::Float64, hidden_size::Int64, depth::Int64, batch_size::Int64, dropout::Float64, seed::Int64, run_id::String})
   @ ContextualDFLTraining ~/ProblemBasedScenarioGeneration/src/ContextualDFL/ContextualDFLTraining/src/train_run.jl:36
 [6] _contextualdfltraining_remote_eval(config::@NamedTuple{epochs::Int64, n_samples::Int64, validation_fraction::Float64, test_fraction::Float64, sigma::Float64, demand_power::Float64, context_terms::Int64, mu::Float64, rho::Float64, tolerance_relative::Float64, tolerance_absolute_floor::Float64, solver::Symbol, loss::Symbol, learning_rate::Float64, hidden_size::Int64, depth::Int64, batch_size::Int64, dropout::Float64, seed::Int64, run_id::String})
   @ Main ~/ProblemBasedScenarioGeneration/src/ContextualDFL/ContextualDFLTraining/gridsearch.jl:149
 [7] (::Distributed.var""#handle_msg##4#handle_msg##5""{Distributed.CallMsg{:call_fetch}})()
   @ Distributed ~/.julia/juliaup/julia-1.12.6+0.x64.linux.gnu/share/julia/stdlib/v1.12/Distributed/src/process_messages.jl:287
 [8] run_work_thunk(thunk::Distributed.var""#handle_msg##4#handle_msg##5""{Distributed.CallMsg{:call_fetch}}, print_error::Bool)
   @ Distributed ~/.julia/juliaup/julia-1.12.6+0.x64.linux.gnu/share/julia/stdlib/v1.12/Distributed/src/process_messages.jl:70
 [9] (::Distributed.var""#handle_msg##2#handle_msg##3""{Distributed.CallMsg{:call_fetch}, Distributed.MsgHeader, TCPSocket})()
   @ Distributed ~/.julia/juliaup/julia-1.12.6+0.x64.linux.gnu/share/julia/stdlib/v1.12/Distributed/src/process_messages.jl:287",2026-05-01T16:27:13.314,instance-20260501-084214,1.12.6,12314,run_0001_seed1,2026-05-01T16:27:08.074,failed,2
32,3,1.0,2,0.0,100,64,0.0001,mse_scen,0.0,2000,0.0,run_0002_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,0.0,"Training has not been implemented yet.
Stacktrace:
 [1] error(s::String)
   @ Base ./error.jl:44
 [2] train(scenario_generator::ContextualDFL.DFLScenarioGenerator{(:h,), ContextualDFL.DataSetScenarioDecoder{(:h,), ContextualDFL.DecoderStrategy{ContextualDFL.EmptyComponentDecoder, ContextualDFL.EmptyComponentDecoder, ContextualDFL.EmptyComponentDecoder, ContextualDFL.EmptyComponentDecoder, ContextualDFLTraining.ResourceAllocationDemandDecoder, ContextualDFL.EmptyComponentDecoder}, ContextualDFL.BaseScenario{Nothing, Matrix{Float64}, Nothing, Matrix{Float64}, Nothing, Vector{Float64}}}, ContextualDFL.Solver{ContextualDFL.IpoptSolver, ContextualDFL.HiGHSSolver}, Flux.Chain{Tuple{Flux.Dense{typeof(NNlib.relu), Matrix{Float64}, Vector{Float64}}, Flux.Dense{typeof(NNlib.relu), Matrix{Float64}, Vector{Float64}}, Flux.Dense{typeof(identity), Matrix{Float64}, Vector{Float64}}, ContextualDFLTraining.var""#12#13""}}, ContextualDFL.StochasticProgram{Matrix{Float64}, Matrix{Float64}, Vector{Float64}, Vector{Float64}, Vector{Float64}, Nothing}}, loss::ContextualDFL.MSEScenLoss, data_set::ContextualDFL.DataSet{Matrix{Float64}, Nothing, Nothing, Matrix{Float64}, Nothing}, scenario_decoder::ContextualDFL.DataSetScenarioDecoder{(:h,), ContextualDFL.DecoderStrategy{ContextualDFL.EmptyComponentDecoder, ContextualDFL.EmptyComponentDecoder, ContextualDFL.EmptyComponentDecoder, ContextualDFL.EmptyComponentDecoder, ContextualDFLTraining.ResourceAllocationDemandDecoder, ContextualDFL.EmptyComponentDecoder}, ContextualDFL.BaseScenario{Nothing, Matrix{Float64}, Nothing, Matrix{Float64}, Nothing, Vector{Float64}}}, mu_schedule::ContextualDFLTraining.ConstantSchedule{Float64}, rho_schedule::ContextualDFLTraining.ConstantSchedule{Float64}, batch_size_schedule::ContextualDFLTraining.ConstantSchedule{Int64}, step_size_schedule::ContextualDFLTraining.ConstantSchedule{Float64}; kwargs::@Kwargs{epochs::Int64, validation_data::ContextualDFL.DataSet{Matrix{Float64}, Nothing, Nothing, Matrix{Float64}, Nothing}, test_data::ContextualDFL.DataSet{Matrix{Float64}, Nothing, Nothing, Matrix{Float64}, Nothing}, config::@NamedTuple{epochs::Int64, n_samples::Int64, validation_fraction::Float64, test_fraction::Float64, sigma::Float64, demand_power::Float64, context_terms::Int64, mu::Float64, rho::Float64, tolerance_relative::Float64, tolerance_absolute_floor::Float64, solver::Symbol, loss::Symbol, learning_rate::Float64, hidden_size::Int64, depth::Int64, batch_size::Int64, dropout::Float64, seed::Int64, run_id::String}})
   @ ContextualDFL ~/ProblemBasedScenarioGeneration/src/ContextualDFL/ContextualDFL/src/learning/train.jl:12
 [3] macro expansion
   @ ~/ProblemBasedScenarioGeneration/src/ContextualDFL/ContextualDFLTraining/src/train_run.jl:38 [inlined]
 [4] macro expansion
   @ ./timing.jl:461 [inlined]
 [5] train_and_evaluate(config::@NamedTuple{epochs::Int64, n_samples::Int64, validation_fraction::Float64, test_fraction::Float64, sigma::Float64, demand_power::Float64, context_terms::Int64, mu::Float64, rho::Float64, tolerance_relative::Float64, tolerance_absolute_floor::Float64, solver::Symbol, loss::Symbol, learning_rate::Float64, hidden_size::Int64, depth::Int64, batch_size::Int64, dropout::Float64, seed::Int64, run_id::String})
   @ ContextualDFLTraining ~/ProblemBasedScenarioGeneration/src/ContextualDFL/ContextualDFLTraining/src/train_run.jl:36
 [6] _contextualdfltraining_remote_eval(config::@NamedTuple{epochs::Int64, n_samples::Int64, validation_fraction::Float64, test_fraction::Float64, sigma::Float64, demand_power::Float64, context_terms::Int64, mu::Float64, rho::Float64, tolerance_relative::Float64, tolerance_absolute_floor::Float64, solver::Symbol, loss::Symbol, learning_rate::Float64, hidden_size::Int64, depth::Int64, batch_size::Int64, dropout::Float64, seed::Int64, run_id::String})
   @ Main ~/ProblemBasedScenarioGeneration/src/ContextualDFL/ContextualDFLTraining/gridsearch.jl:149
 [7] (::Distributed.var""#handle_msg##4#handle_msg##5""{Distributed.CallMsg{:call_fetch}})()
   @ Distributed ~/.julia/juliaup/julia-1.12.6+0.x64.linux.gnu/share/julia/stdlib/v1.12/Distributed/src/process_messages.jl:287
 [8] run_work_thunk(thunk::Distributed.var""#handle_msg##4#handle_msg##5""{Distributed.CallMsg{:call_fetch}}, print_error::Bool)
   @ Distributed ~/.julia/juliaup/julia-1.12.6+0.x64.linux.gnu/share/julia/stdlib/v1.12/Distributed/src/process_messages.jl:70
 [9] (::Distributed.var""#handle_msg##2#handle_msg##3""{Distributed.CallMsg{:call_fetch}, Distributed.MsgHeader, TCPSocket})()
   @ Distributed ~/.julia/juliaup/julia-1.12.6+0.x64.linux.gnu/share/julia/stdlib/v1.12/Distributed/src/process_messages.jl:287",2026-05-01T16:27:13.252,instance-20260501-084214,1.12.6,12340,run_0002_seed2,2026-05-01T16:27:08.075,failed,3
32,3,1.0,2,0.0,100,64,0.0001,mse_scen,0.0,2000,0.0,run_0003_seed3,3,5.0,highs,0.15,1.0,0.1,0.15,0.0,"Training has not been implemented yet.
Stacktrace:
 [1] error(s::String)
   @ Base ./error.jl:44
 [2] train(scenario_generator::ContextualDFL.DFLScenarioGenerator{(:h,), ContextualDFL.DataSetScenarioDecoder{(:h,), ContextualDFL.DecoderStrategy{ContextualDFL.EmptyComponentDecoder, ContextualDFL.EmptyComponentDecoder, ContextualDFL.EmptyComponentDecoder, ContextualDFL.EmptyComponentDecoder, ContextualDFLTraining.ResourceAllocationDemandDecoder, ContextualDFL.EmptyComponentDecoder}, ContextualDFL.BaseScenario{Nothing, Matrix{Float64}, Nothing, Matrix{Float64}, Nothing, Vector{Float64}}}, ContextualDFL.Solver{ContextualDFL.IpoptSolver, ContextualDFL.HiGHSSolver}, Flux.Chain{Tuple{Flux.Dense{typeof(NNlib.relu), Matrix{Float64}, Vector{Float64}}, Flux.Dense{typeof(NNlib.relu), Matrix{Float64}, Vector{Float64}}, Flux.Dense{typeof(identity), Matrix{Float64}, Vector{Float64}}, ContextualDFLTraining.var""#12#13""}}, ContextualDFL.StochasticProgram{Matrix{Float64}, Matrix{Float64}, Vector{Float64}, Vector{Float64}, Vector{Float64}, Nothing}}, loss::ContextualDFL.MSEScenLoss, data_set::ContextualDFL.DataSet{Matrix{Float64}, Nothing, Nothing, Matrix{Float64}, Nothing}, scenario_decoder::ContextualDFL.DataSetScenarioDecoder{(:h,), ContextualDFL.DecoderStrategy{ContextualDFL.EmptyComponentDecoder, ContextualDFL.EmptyComponentDecoder, ContextualDFL.EmptyComponentDecoder, ContextualDFL.EmptyComponentDecoder, ContextualDFLTraining.ResourceAllocationDemandDecoder, ContextualDFL.EmptyComponentDecoder}, ContextualDFL.BaseScenario{Nothing, Matrix{Float64}, Nothing, Matrix{Float64}, Nothing, Vector{Float64}}}, mu_schedule::ContextualDFLTraining.ConstantSchedule{Float64}, rho_schedule::ContextualDFLTraining.ConstantSchedule{Float64}, batch_size_schedule::ContextualDFLTraining.ConstantSchedule{Int64}, step_size_schedule::ContextualDFLTraining.ConstantSchedule{Float64}; kwargs::@Kwargs{epochs::Int64, validation_data::ContextualDFL.DataSet{Matrix{Float64}, Nothing, Nothing, Matrix{Float64}, Nothing}, test_data::ContextualDFL.DataSet{Matrix{Float64}, Nothing, Nothing, Matrix{Float64}, Nothing}, config::@NamedTuple{epochs::Int64, n_samples::Int64, validation_fraction::Float64, test_fraction::Float64, sigma::Float64, demand_power::Float64, context_terms::Int64, mu::Float64, rho::Float64, tolerance_relative::Float64, tolerance_absolute_floor::Float64, solver::Symbol, loss::Symbol, learning_rate::Float64, hidden_size::Int64, depth::Int64, batch_size::Int64, dropout::Float64, seed::Int64, run_id::String}})
   @ ContextualDFL ~/ProblemBasedScenarioGeneration/src/ContextualDFL/ContextualDFL/src/learning/train.jl:12
 [3] macro expansion
   @ ~/ProblemBasedScenarioGeneration/src/ContextualDFL/ContextualDFLTraining/src/train_run.jl:38 [inlined]
 [4] macro expansion
   @ ./timing.jl:461 [inlined]
 [5] train_and_evaluate(config::@NamedTuple{epochs::Int64, n_samples::Int64, validation_fraction::Float64, test_fraction::Float64, sigma::Float64, demand_power::Float64, context_terms::Int64, mu::Float64, rho::Float64, tolerance_relative::Float64, tolerance_absolute_floor::Float64, solver::Symbol, loss::Symbol, learning_rate::Float64, hidden_size::Int64, depth::Int64, batch_size::Int64, dropout::Float64, seed::Int64, run_id::String})
   @ ContextualDFLTraining ~/ProblemBasedScenarioGeneration/src/ContextualDFL/ContextualDFLTraining/src/train_run.jl:36
 [6] _contextualdfltraining_remote_eval(config::@NamedTuple{epochs::Int64, n_samples::Int64, validation_fraction::Float64, test_fraction::Float64, sigma::Float64, demand_power::Float64, context_terms::Int64, mu::Float64, rho::Float64, tolerance_relative::Float64, tolerance_absolute_floor::Float64, solver::Symbol, loss::Symbol, learning_rate::Float64, hidden_size::Int64, depth::Int64, batch_size::Int64, dropout::Float64, seed::Int64, run_id::String})
   @ Main ~/ProblemBasedScenarioGeneration/src/ContextualDFL/ContextualDFLTraining/gridsearch.jl:149
 [7] (::Distributed.var""#handle_msg##4#handle_msg##5""{Distributed.CallMsg{:call_fetch}})()
   @ Distributed ~/.julia/juliaup/julia-1.12.6+0.x64.linux.gnu/share/julia/stdlib/v1.12/Distributed/src/process_messages.jl:287
 [8] run_work_thunk(thunk::Distributed.var""#handle_msg##4#handle_msg##5""{Distributed.CallMsg{:call_fetch}}, print_error::Bool)
   @ Distributed ~/.julia/juliaup/julia-1.12.6+0.x64.linux.gnu/share/julia/stdlib/v1.12/Distributed/src/process_messages.jl:70
 [9] (::Distributed.var""#handle_msg##2#handle_msg##3""{Distributed.CallMsg{:call_fetch}, Distributed.MsgHeader, TCPSocket})()
   @ Distributed ~/.julia/juliaup/julia-1.12.6+0.x64.linux.gnu/share/julia/stdlib/v1.12/Distributed/src/process_messages.jl:287",2026-05-01T16:27:13.434,instance-20260501-084214,1.12.6,12341,run_0003_seed3,2026-05-01T16:27:08.055,failed,4
32,3,1.0,2,0.1,100,64,0.0001,mse_scen,0.0,2000,0.0,run_0004_seed1,1,5.0,highs,0.15,1.0,0.1,0.15,0.0,"Training has not been implemented yet.
Stacktrace:
 [1] error(s::String)
   @ Base ./error.jl:44
 [2] train(scenario_generator::ContextualDFL.DFLScenarioGenerator{(:h,), ContextualDFL.DataSetScenarioDecoder{(:h,), ContextualDFL.DecoderStrategy{ContextualDFL.EmptyComponentDecoder, ContextualDFL.EmptyComponentDecoder, ContextualDFL.EmptyComponentDecoder, ContextualDFL.EmptyComponentDecoder, ContextualDFLTraining.ResourceAllocationDemandDecoder, ContextualDFL.EmptyComponentDecoder}, ContextualDFL.BaseScenario{Nothing, Matrix{Float64}, Nothing, Matrix{Float64}, Nothing, Vector{Float64}}}, ContextualDFL.Solver{ContextualDFL.IpoptSolver, ContextualDFL.HiGHSSolver}, Flux.Chain{Tuple{Flux.Dense{typeof(NNlib.relu), Matrix{Float64}, Vector{Float64}}, Flux.Dropout{Float64, Colon, Random.TaskLocalRNG}, Flux.Dense{typeof(NNlib.relu), Matrix{Float64}, Vector{Float64}}, Flux.Dropout{Float64, Colon, Random.TaskLocalRNG}, Flux.Dense{typeof(identity), Matrix{Float64}, Vector{Float64}}, ContextualDFLTraining.var""#12#13""}}, ContextualDFL.StochasticProgram{Matrix{Float64}, Matrix{Float64}, Vector{Float64}, Vector{Float64}, Vector{Float64}, Nothing}}, loss::ContextualDFL.MSEScenLoss, data_set::ContextualDFL.DataSet{Matrix{Float64}, Nothing, Nothing, Matrix{Float64}, Nothing}, scenario_decoder::ContextualDFL.DataSetScenarioDecoder{(:h,), ContextualDFL.DecoderStrategy{ContextualDFL.EmptyComponentDecoder, ContextualDFL.EmptyComponentDecoder, ContextualDFL.EmptyComponentDecoder, ContextualDFL.EmptyComponentDecoder, ContextualDFLTraining.ResourceAllocationDemandDecoder, ContextualDFL.EmptyComponentDecoder}, ContextualDFL.BaseScenario{Nothing, Matrix{Float64}, Nothing, Matrix{Float64}, Nothing, Vector{Float64}}}, mu_schedule::ContextualDFLTraining.ConstantSchedule{Float64}, rho_schedule::ContextualDFLTraining.ConstantSchedule{Float64}, batch_size_schedule::ContextualDFLTraining.ConstantSchedule{Int64}, step_size_schedule::ContextualDFLTraining.ConstantSchedule{Float64}; kwargs::@Kwargs{epochs::Int64, validation_data::ContextualDFL.DataSet{Matrix{Float64}, Nothing, Nothing, Matrix{Float64}, Nothing}, test_data::ContextualDFL.DataSet{Matrix{Float64}, Nothing, Nothing, Matrix{Float64}, Nothing}, config::@NamedTuple{epochs::Int64, n_samples::Int64, validation_fraction::Float64, test_fraction::Float64, sigma::Float64, demand_power::Float64, context_terms::Int64, mu::Float64, rho::Float64, tolerance_relative::Float64, tolerance_absolute_floor::Float64, solver::Symbol, loss::Symbol, learning_rate::Float64, hidden_size::Int64, depth::Int64, batch_size::Int64, dropout::Float64, seed::Int64, run_id::String}})
   @ ContextualDFL ~/ProblemBasedScenarioGeneration/src/ContextualDFL/ContextualDFL/src/learning/train.jl:12
 [3] macro expansion
   @ ~/ProblemBasedScenarioGeneration/src/ContextualDFL/ContextualDFLTraining/src/train_run.jl:38 [inlined]
 [4] macro expansion
   @ ./timing.jl:461 [inlined]
 [5] train_and_evaluate(config::@NamedTuple{epochs::Int64, n_samples::Int64, validation_fraction::Float64, test_fraction::Float64, sigma::Float64, demand_power::Float64, context_terms::Int64, mu::Float64, rho::Float64, tolerance_relative::Float64, tolerance_absolute_floor::Float64, solver::Symbol, loss::Symbol, learning_rate::Float64, hidden_size::Int64, depth::Int64, batch_size::Int64, dropout::Float64, seed::Int64, run_id::String})
   @ ContextualDFLTraining ~/ProblemBasedScenarioGeneration/src/ContextualDFL/ContextualDFLTraining/src/train_run.jl:36
 [6] _contextualdfltraining_remote_eval(config::@NamedTuple{epochs::Int64, n_samples::Int64, validation_fraction::Float64, test_fraction::Float64, sigma::Float64, demand_power::Float64, context_terms::Int64, mu::Float64, rho::Float64, tolerance_relative::Float64, tolerance_absolute_floor::Float64, solver::Symbol, loss::Symbol, learning_rate::Float64, hidden_size::Int64, depth::Int64, batch_size::Int64, dropout::Float64, seed::Int64, run_id::String})
   @ Main ~/ProblemBasedScenarioGeneration/src/ContextualDFL/ContextualDFLTraining/gridsearch.jl:149
 [7] (::Distributed.var""#handle_msg##4#handle_msg##5""{Distributed.CallMsg{:call_fetch}})()
   @ Distributed ~/.julia/juliaup/julia-1.12.6+0.x64.linux.gnu/share/julia/stdlib/v1.12/Distributed/src/process_messages.jl:287
 [8] run_work_thunk(thunk::Distributed.var""#handle_msg##4#handle_msg##5""{Distributed.CallMsg{:call_fetch}}, print_error::Bool)
   @ Distributed ~/.julia/juliaup/julia-1.12.6+0.x64.linux.gnu/share/julia/stdlib/v1.12/Distributed/src/process_messages.jl:70
 [9] (::Distributed.var""#handle_msg##2#handle_msg##3""{Distributed.CallMsg{:call_fetch}, Distributed.MsgHeader, TCPSocket})()
   @ Distributed ~/.julia/juliaup/julia-1.12.6+0.x64.linux.gnu/share/julia/stdlib/v1.12/Distributed/src/process_messages.jl:287",2026-05-01T16:27:13.444,instance-20260501-084214,1.12.6,12342,run_0004_seed1,2026-05-01T16:27:08.075,failed,5
32,3,1.0,2,0.1,100,64,0.0001,mse_scen,0.0,2000,0.0,run_0005_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,0.0,"Training has not been implemented yet.
Stacktrace:
 [1] error(s::String)
   @ Base ./error.jl:44
 [2] train(scenario_generator::ContextualDFL.DFLScenarioGenerator{(:h,), ContextualDFL.DataSetScenarioDecoder{(:h,), ContextualDFL.DecoderStrategy{ContextualDFL.EmptyComponentDecoder, ContextualDFL.EmptyComponentDecoder, ContextualDFL.EmptyComponentDecoder, ContextualDFL.EmptyComponentDecoder, ContextualDFLTraining.ResourceAllocationDemandDecoder, ContextualDFL.EmptyComponentDecoder}, ContextualDFL.BaseScenario{Nothing, Matrix{Float64}, Nothing, Matrix{Float64}, Nothing, Vector{Float64}}}, ContextualDFL.Solver{ContextualDFL.IpoptSolver, ContextualDFL.HiGHSSolver}, Flux.Chain{Tuple{Flux.Dense{typeof(NNlib.relu), Matrix{Float64}, Vector{Float64}}, Flux.Dropout{Float64, Colon, Random.TaskLocalRNG}, Flux.Dense{typeof(NNlib.relu), Matrix{Float64}, Vector{Float64}}, Flux.Dropout{Float64, Colon, Random.TaskLocalRNG}, Flux.Dense{typeof(identity), Matrix{Float64}, Vector{Float64}}, ContextualDFLTraining.var""#12#13""}}, ContextualDFL.StochasticProgram{Matrix{Float64}, Matrix{Float64}, Vector{Float64}, Vector{Float64}, Vector{Float64}, Nothing}}, loss::ContextualDFL.MSEScenLoss, data_set::ContextualDFL.DataSet{Matrix{Float64}, Nothing, Nothing, Matrix{Float64}, Nothing}, scenario_decoder::ContextualDFL.DataSetScenarioDecoder{(:h,), ContextualDFL.DecoderStrategy{ContextualDFL.EmptyComponentDecoder, ContextualDFL.EmptyComponentDecoder, ContextualDFL.EmptyComponentDecoder, ContextualDFL.EmptyComponentDecoder, ContextualDFLTraining.ResourceAllocationDemandDecoder, ContextualDFL.EmptyComponentDecoder}, ContextualDFL.BaseScenario{Nothing, Matrix{Float64}, Nothing, Matrix{Float64}, Nothing, Vector{Float64}}}, mu_schedule::ContextualDFLTraining.ConstantSchedule{Float64}, rho_schedule::ContextualDFLTraining.ConstantSchedule{Float64}, batch_size_schedule::ContextualDFLTraining.ConstantSchedule{Int64}, step_size_schedule::ContextualDFLTraining.ConstantSchedule{Float64}; kwargs::@Kwargs{epochs::Int64, validation_data::ContextualDFL.DataSet{Matrix{Float64}, Nothing, Nothing, Matrix{Float64}, Nothing}, test_data::ContextualDFL.DataSet{Matrix{Float64}, Nothing, Nothing, Matrix{Float64}, Nothing}, config::@NamedTuple{epochs::Int64, n_samples::Int64, validation_fraction::Float64, test_fraction::Float64, sigma::Float64, demand_power::Float64, context_terms::Int64, mu::Float64, rho::Float64, tolerance_relative::Float64, tolerance_absolute_floor::Float64, solver::Symbol, loss::Symbol, learning_rate::Float64, hidden_size::Int64, depth::Int64, batch_size::Int64, dropout::Float64, seed::Int64, run_id::String}})
   @ ContextualDFL ~/ProblemBasedScenarioGeneration/src/ContextualDFL/ContextualDFL/src/learning/train.jl:12
 [3] macro expansion
   @ ~/ProblemBasedScenarioGeneration/src/ContextualDFL/ContextualDFLTraining/src/train_run.jl:38 [inlined]
 [4] macro expansion
   @ ./timing.jl:461 [inlined]
 [5] train_and_evaluate(config::@NamedTuple{epochs::Int64, n_samples::Int64, validation_fraction::Float64, test_fraction::Float64, sigma::Float64, demand_power::Float64, context_terms::Int64, mu::Float64, rho::Float64, tolerance_relative::Float64, tolerance_absolute_floor::Float64, solver::Symbol, loss::Symbol, learning_rate::Float64, hidden_size::Int64, depth::Int64, batch_size::Int64, dropout::Float64, seed::Int64, run_id::String})
   @ ContextualDFLTraining ~/ProblemBasedScenarioGeneration/src/ContextualDFL/ContextualDFLTraining/src/train_run.jl:36
 [6] _contextualdfltraining_remote_eval(config::@NamedTuple{epochs::Int64, n_samples::Int64, validation_fraction::Float64, test_fraction::Float64, sigma::Float64, demand_power::Float64, context_terms::Int64, mu::Float64, rho::Float64, tolerance_relative::Float64, tolerance_absolute_floor::Float64, solver::Symbol, loss::Symbol, learning_rate::Float64, hidden_size::Int64, depth::Int64, batch_size::Int64, dropout::Float64, seed::Int64, run_id::String})
   @ Main ~/ProblemBasedScenarioGeneration/src/ContextualDFL/ContextualDFLTraining/gridsearch.jl:149
 [7] (::Distributed.var""#handle_msg##4#handle_msg##5""{Distributed.CallMsg{:call_fetch}})()
   @ Distributed ~/.julia/juliaup/julia-1.12.6+0.x64.linux.gnu/share/julia/stdlib/v1.12/Distributed/src/process_messages.jl:287
 [8] run_work_thunk(thunk::Distributed.var""#handle_msg##4#handle_msg##5""{Distributed.CallMsg{:call_fetch}}, print_error::Bool)
   @ Distributed ~/.julia/juliaup/julia-1.12.6+0.x64.linux.gnu/share/julia/stdlib/v1.12/Distributed/src/process_messages.jl:70
 [9] (::Distributed.var""#handle_msg##2#handle_msg##3""{Distributed.CallMsg{:call_fetch}, Distributed.MsgHeader, TCPSocket})()
   @ Distributed ~/.julia/juliaup/julia-1.12.6+0.x64.linux.gnu/share/julia/stdlib/v1.12/Distributed/src/process_messages.jl:287",2026-05-01T16:27:13.379,instance-20260501-084214,1.12.6,12343,run_0005_seed2,2026-05-01T16:27:08.043,failed,6
