phase,candidate_name,run_count,ok_count,failed_count,mean_average_test_loss,std_average_test_loss,min_average_test_loss,max_average_test_loss
piecewise_linear,higher_end_mu,6,6,0,0.04934499454919036,0.018559839192507258,0.02363651752722403,0.0767725853501649
piecewise_linear,lower_end_mu,6,6,0,0.07123976656474713,0.06402475369103564,0.025516966448873853,0.16576501196120813
