candidate_name,failed_count,max_test_relative_regret,mean_test_relative_regret,min_test_relative_regret,ok_count,run_count,std_test_relative_regret
depth1,0,0.2160429074881985,0.13988273995490572,0.08036742779269579,6,6,0.06264727574055015
depth2,0,0.18711037523346027,0.09290051450607201,0.029528779313336792,6,6,0.060252729975760075
depth3,0,0.09010939158707149,0.06633535916833931,0.03974051806627197,6,6,0.01722985923740371
