attempt_id,run_id,status,phase,candidate_name,replicate,seed,training_contexts,epochs,final_epochs,depth,hidden_size,activation,schedule_kind,starting_mu,ending_mu,piece_length,nr_pieces,starting_phase_length,fine_tuning_phase_length,average_test_loss,mean_test_relative_regret,mean_test_regret,mean_test_policy_value,mean_test_optimal_value,test_sample_count,training_seconds,evaluation_seconds,total_seconds,worker_id,hostname,pid,started_at,finished_at,error
full_data_amount_n100_rep02_attempt1777993800929_w5,full_data_amount_n100_rep02,ok,data_amount,n100,2,95002,100,130,10,3,128,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.11056416707751927,0.11056416707751927,99.89769431737835,933.1971552060792,833.2994608887009,100.0,949.920342067,85.731858526,1049.925,5,instance-20260505-111334,35030,1777993800929,1777994850854,
full_data_amount_n100_rep04_attempt1777993802585_w7,full_data_amount_n100_rep04,ok,data_amount,n100,4,95004,100,130,10,3,128,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.04690168701317386,0.04690168701317386,39.42389748947037,872.7233583781712,833.2994608887007,100.0,1430.495695146,119.05317298,1553.042,7,instance-20260504-201725,13728,1777993802585,1777995355627,
full_data_amount_n100_rep06_attempt1777993804334_w9,full_data_amount_n100_rep06,ok,data_amount,n100,6,95006,100,130,10,3,128,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.0720308351726825,0.0720308351726825,66.70614078271086,900.0056016714117,833.2994608887007,100.0,1592.722162316,155.063833645,1751.393,9,instance-20260501-133020,1722990,1777993804334,1777995555727,
full_data_amount_n100_rep05_attempt1777993804359_w8,full_data_amount_n100_rep05,ok,data_amount,n100,5,95005,100,130,10,3,128,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.028413442344822765,0.028413442344822765,26.90736115722398,860.2068220459248,833.2994608887007,100.0,1595.650871902,154.171240485,1753.979,8,instance-20260501-133020,1722980,1777993804359,1777995558338,
full_data_amount_n500_rep02_attempt1777993804330_w11,full_data_amount_n500_rep02,ok,data_amount,n500,2,95002,500,26,2,3,128,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.03182701078052627,0.03182701078052627,26.81850694865925,860.1179678373599,833.2994608887007,100.0,1604.419788818,152.162145864,1760.721,11,instance-20260501-133020,1722992,1777993804330,1777995565051,
full_data_amount_n500_rep01_attempt1777993804350_w10,full_data_amount_n500_rep01,ok,data_amount,n500,1,95001,500,26,2,3,128,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.13545286161710923,0.13545286161710923,111.24662301790228,944.546083906603,833.2994608887007,100.0,1609.971689445,154.691887969,1768.828,10,instance-20260501-133020,1722991,1777993804350,1777995573178,
full_data_amount_n100_rep03_attempt1777993803163_w6,full_data_amount_n100_rep03,ok,data_amount,n100,3,95003,100,130,10,3,128,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.029335467354479755,0.029335467354479755,25.134483791092727,858.4339446797935,833.2994608887007,100.0,1658.396439934,140.074541822,1805.029,6,instance-20260501-084214,704469,1777993803163,1777995608192,
full_data_amount_n500_rep06_attempt1777994852148_w5,full_data_amount_n500_rep06,ok,data_amount,n500,6,95006,500,26,2,3,128,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.11873915866475013,0.11873915866475013,99.35587034785412,932.6553312365547,833.2994608887009,100.0,898.135866291,82.07179823,991.764,5,instance-20260505-111334,35030,1777994852148,1777995843912,
full_data_amount_n100_rep01_attempt1777993799672_w3,full_data_amount_n100_rep01,ok,data_amount,n100,1,95001,100,130,10,3,128,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.058932376916946326,0.058932376916946326,50.84831966738533,884.1477805560861,833.2994608887007,100.0,2473.595496347,234.833600747,2712.815,3,instance-20260504-202505,706302,1777993799672,1777996512487,
full_data_amount_n500_rep05_attempt1777993808184_w17,full_data_amount_n500_rep05,ok,data_amount,n500,5,95005,500,26,2,3,128,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.028548093968610043,0.028548093968610043,26.892745095808532,860.1922059845093,833.2994608887007,100.0,2577.069378367,205.856410163,2787.587,17,instance-20260504-202505,706314,1777993808184,1777996595771,
full_data_amount_n500_rep03_attempt1777993808841_w15,full_data_amount_n500_rep03,ok,data_amount,n500,3,95003,500,26,2,3,128,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.12048284426827095,0.12048284426827095,99.79640331635805,933.0958642050588,833.2994608887007,100.0,2586.886612182,198.306729752,2789.9,15,instance-20260504-202505,706312,1777993808841,1777996598741,
full_data_amount_n500_rep04_attempt1777993808056_w16,full_data_amount_n500_rep04,ok,data_amount,n500,4,95004,500,26,2,3,128,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.04665771118254123,0.04665771118254123,41.50961622590464,874.8090771146054,833.2994608887007,100.0,2618.063677805,188.329201927,2811.022,16,instance-20260504-202505,706313,1777993808056,1777996619078,
full_data_amount_n1000_rep01_attempt1777995355851_w7,full_data_amount_n1000_rep01,ok,data_amount,n1000,1,95001,1000,13,1,3,128,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.05862737340904484,0.05862737340904484,51.16098598671027,884.4604468754113,833.2994608887007,100.0,1399.768427903,115.737948771,1517.913,7,instance-20260504-201725,13728,1777995355851,1777996873764,
full_data_amount_n1000_rep04_attempt1777995565316_w11,full_data_amount_n1000_rep04,ok,data_amount,n1000,4,95004,1000,13,1,3,128,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.09224413816733609,0.09224413816733609,78.62097667588414,911.9204375645852,833.2994608887007,100.0,1553.972893182,176.841706508,1733.307,11,instance-20260501-133020,1722992,1777995565316,1777997298623,
full_data_amount_n1000_rep02_attempt1777995555979_w9,full_data_amount_n1000_rep02,ok,data_amount,n1000,2,95002,1000,13,1,3,128,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.2940946255331651,0.2940946255331651,248.92013194368653,1082.2195928323874,833.2994608887007,100.0,1562.706335617,178.212159942,1743.395,9,instance-20260501-133020,1722990,1777995555979,1777997299374,
full_data_amount_n1000_rep03_attempt1777995558580_w8,full_data_amount_n1000_rep03,ok,data_amount,n1000,3,95003,1000,13,1,3,128,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.31480645876654423,0.31480645876654423,265.86616199551287,1099.165622884214,833.2994608887007,100.0,1572.140533442,173.281392178,1747.868,8,instance-20260501-133020,1722980,1777995558580,1777997306448,
full_data_amount_n1000_rep05_attempt1777995573451_w10,full_data_amount_n1000_rep05,ok,data_amount,n1000,5,95005,1000,13,1,3,128,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.02167064188593305,0.02167064188593305,19.924146960581414,853.2236078492821,833.2994608887007,100.0,1556.288413642,174.358283596,1733.096,10,instance-20260501-133020,1722991,1777995573451,1777997306547,
full_data_amount_n1000_rep06_attempt1777995608465_w6,full_data_amount_n1000_rep06,ok,data_amount,n1000,6,95006,1000,13,1,3,128,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.010844767598937871,0.010844767598937871,9.847993448629127,843.14745433733,833.2994608887007,100.0,1600.94581977,177.382507888,1780.021,6,instance-20260501-084214,704469,1777995608465,1777997388486,
full_depth_depth3_rep02_attempt1777997392154_w5,full_depth_depth3_rep02,ok,depth,depth3,2,95002,100,130,10,3,128,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.04769512892508815,0.04769512892508815,43.425047546403306,876.7245084351042,833.2994608887009,100.0,913.624145139,79.425894181,1004.614,5,instance-20260505-111334,35030,1777997392154,1777998396768,
full_depth_depth3_rep04_attempt1777997392110_w7,full_depth_depth3_rep04,ok,depth,depth3,4,95004,100,130,10,3,128,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.025537690698030958,0.025537690698030958,25.194942745930284,858.494403634631,833.2994608887007,100.0,1427.385155283,161.726635096,1591.457,7,instance-20260504-201725,13728,1777997392110,1777998983567,
full_depth_depth3_rep06_attempt1777997392110_w9,full_depth_depth3_rep06,ok,depth,depth3,6,95006,100,130,10,3,128,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.10241358809251468,0.10241358809251468,91.28210774677486,924.5815686354757,833.2994608887007,100.0,1510.658407554,154.604799151,1667.694,9,instance-20260501-133020,1722990,1777997392110,1777999059804,
full_depth_depth3_rep05_attempt1777997392112_w8,full_depth_depth3_rep05,ok,depth,depth3,5,95005,100,130,10,3,128,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.12786247785900945,0.12786247785900945,107.61266746699206,940.9121283556929,833.2994608887007,100.0,1535.292214963,146.161142015,1683.879,8,instance-20260501-133020,1722980,1777997392112,1777999075991,
full_depth_depth4_rep02_attempt1777997392110_w11,full_depth_depth4_rep02,ok,depth,depth4,2,95002,100,130,10,4,128,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.11743124419134571,0.11743124419134571,101.51107897048173,934.8105398591824,833.2994608887007,100.0,1539.282110371,147.560208795,1689.331,11,instance-20260501-133020,1722992,1777997392110,1777999081441,
full_depth_depth4_rep01_attempt1777997392109_w10,full_depth_depth4_rep01,ok,depth,depth4,1,95001,100,130,10,4,128,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.061431292540123514,0.061431292540123514,53.270254177601835,886.5697150663026,833.2994608887007,100.0,1544.717700496,152.05098393,1699.256,10,instance-20260501-133020,1722991,1777997392109,1777999091365,
full_depth_depth3_rep03_attempt1777997392107_w6,full_depth_depth3_rep03,ok,depth,depth3,3,95003,100,130,10,3,128,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.4627243618923485,0.4627243618923485,388.958657129419,1222.2581180181198,833.2994608887007,100.0,1667.618055934,129.757160764,1799.492,6,instance-20260501-084214,704469,1777997392107,1777999191599,
full_depth_depth4_rep06_attempt1777998397003_w5,full_depth_depth4_rep06,ok,depth,depth4,6,95006,100,130,10,4,128,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.13736056009143055,0.13736056009143055,123.14787452675057,956.4473354154512,833.2994608887009,100.0,920.015062765,78.811160605,1010.444,5,instance-20260505-111334,35030,1777998397003,1777999407447,
full_depth_screen_depth10_rep01_attempt1778002596348_w5,full_depth_screen_depth10_rep01,ok,depth,depth10,1,95001,100,50,4,10,128,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.03613737485476153,0.03613737485476153,35.256370116208345,868.5558310049091,833.2994608887007,100.0,396.566712456,96.094796523,498.181,5,instance-20260501-133020,1867437,1778002596348,1778003094529,
full_depth_screen_depth3_rep01_attempt1778002596564_w2,full_depth_screen_depth3_rep01,ok,depth,depth3,1,95001,100,50,4,3,128,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.07899611053222333,0.07899611053222333,67.47341360574073,900.7728744944415,833.2994608887009,100.0,406.729947144,90.036541595,510.153,2,instance-20260505-143121,21636,1778002596564,1778003106717,
full_depth_screen_depth5_rep01_attempt1778002598403_w4,full_depth_screen_depth5_rep01,ok,depth,depth5,1,95001,100,50,4,5,128,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.07922586616416233,0.07922586616416233,69.91670145097879,903.2161623396796,833.2994608887007,100.0,503.149301555,123.119417431,632.585,4,instance-20260505-114317,27636,1778002598403,1778003230988,
full_depth_screen_depth4_rep01_attempt1778002599021_w3,full_depth_screen_depth4_rep01,ok,depth,depth4,1,95001,100,50,4,4,128,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.16654647292624644,0.16654647292624644,138.51665483158212,971.8161157202829,833.2994608887007,100.0,605.911858276,127.392495501,736.599,3,instance-20260504-202505,771644,1778002599021,1778003335620,
full_depth_screen_depth20_rep01_attempt1778008188828_w2,full_depth_screen_depth20_rep01,ok,depth,depth20,1,95001,100,50,4,20,128,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.07262139918538389,0.07262139918538389,63.257316774211404,896.5567776629122,833.2994608887007,100.0,685.724707604,137.604548382,828.378,2,instance-20260501-084214,956127,1778008188828,1778009017206,
full_depth_screen_depth3_rep02_attempt1778009019291_w2,full_depth_screen_depth3_rep02,ok,depth,depth3,2,95002,100,50,4,3,128,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.02662001507360163,0.02662001507360163,26.96997631465038,860.2694372033515,833.2994608887007,100.0,601.781070643,145.677851553,749.756,2,instance-20260501-084214,956127,1778009019291,1778009769047,
full_depth_screen_depth4_rep02_attempt1778009030447_w3,full_depth_screen_depth4_rep02,ok,depth,depth4,2,95002,100,50,4,4,128,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.10643774264042817,0.10643774264042817,91.05321700792624,924.352677896627,833.2994608887007,100.0,650.305337898,151.865531871,805.792,3,instance-20260501-133020,1954632,1778009030447,1778009836239,
full_depth_screen_depth5_rep02_attempt1778009031021_w4,full_depth_screen_depth5_rep02,ok,depth,depth5,2,95002,100,50,4,5,128,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.14105229771567118,0.14105229771567118,118.09553831373805,951.3949992024387,833.2994608887007,100.0,649.118129342,153.500026159,806.142,4,instance-20260501-133020,1954642,1778009031021,1778009837163,
full_depth_screen_depth10_rep02_attempt1778009030471_w5,full_depth_screen_depth10_rep02,ok,depth,depth10,2,95002,100,50,4,10,128,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.05402812303892593,0.05402812303892593,54.520270554303586,887.8197314430042,833.2994608887007,100.0,657.768660976,149.346186734,811.233,5,instance-20260501-133020,1954643,1778009030471,1778009841704,
full_depth_screen_depth20_rep02_attempt1778009030556_w6,full_depth_screen_depth20_rep02,ok,depth,depth20,2,95002,100,50,4,20,128,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.16205667325328116,0.16205667325328116,128.839848377159,962.1393092658598,833.2994608887007,100.0,688.285674973,136.318825476,828.853,6,instance-20260501-133020,1954644,1778009030556,1778009859409,
full_depth_final_depth3_rep05_attempt1778009922408_w6,full_depth_final_depth3_rep05,ok,depth,depth3,5,95005,100,130,10,3,128,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.04226344646347766,0.04226344646347766,36.96751642481701,870.2669773135176,833.2994608887007,100.0,1444.037945013,144.042075356,1590.618,6,instance-20260501-133020,1954644,1778009922408,1778011513026,
full_depth_final_depth3_rep02_attempt1778009922404_w3,full_depth_final_depth3_rep02,ok,depth,depth3,2,95002,100,130,10,3,128,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.03468773513277179,0.03468773513277179,32.773434037813175,866.0728949265139,833.2994608887007,100.0,1452.844441737,143.122638765,1598.487,3,instance-20260501-133020,1954632,1778009922404,1778011520891,
full_depth_final_depth3_rep04_attempt1778009922405_w5,full_depth_final_depth3_rep04,ok,depth,depth3,4,95004,100,130,10,3,128,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.06743316305471567,0.06743316305471567,56.30536811996557,889.6048290086662,833.2994608887007,100.0,1460.535376156,141.04917711,1604.085,5,instance-20260501-133020,1954643,1778009922405,1778011526490,
full_depth_final_depth3_rep03_attempt1778009922405_w4,full_depth_final_depth3_rep03,ok,depth,depth3,3,95003,100,130,10,3,128,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.061149393923398604,0.061149393923398604,50.87988358646784,884.1793444751685,833.2994608887007,100.0,1466.640771539,136.227121377,1605.347,4,instance-20260501-133020,1954642,1778009922405,1778011527752,
full_depth_final_depth3_rep06_attempt1778014066609_w3,full_depth_final_depth3_rep06,ok,depth,depth3,6,95006,100,130,10,3,128,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.04678075024939198,0.04678075024939198,45.16606193242994,878.4655228211308,833.2994608887007,100.0,1462.8788019,154.246514794,1621.807,3,instance-20260501-133020,2046948,1778014066609,1778015688416,
full_depth_final_depth10_rep01_attempt1778014066508_w4,full_depth_final_depth10_rep01,ok,depth,depth10,1,95001,100,130,10,10,128,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.03336114780957354,0.03336114780957354,29.991172362773977,863.2906332514747,833.2994608887007,100.0,1518.009772853,142.447139811,1664.883,4,instance-20260501-133020,2046956,1778014066508,1778015731391,
full_depth_final_depth10_rep02_attempt1778014066509_w5,full_depth_final_depth10_rep02,ok,depth,depth10,2,95002,100,130,10,10,128,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.11677537715529202,0.11677537715529202,106.80926930383909,940.10873019254,833.2994608887007,100.0,1522.514885463,141.947508573,1668.912,5,instance-20260501-133020,2046957,1778014066509,1778015735421,
full_depth_final_depth10_rep03_attempt1778014066567_w6,full_depth_final_depth10_rep03,ok,depth,depth10,3,95003,100,130,10,10,128,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.10994871407105199,0.10994871407105199,93.19260932164136,926.492070210342,833.2994608887007,100.0,1525.299953709,139.631694606,1668.971,6,instance-20260501-133020,2046958,1778014066567,1778015735538,
full_depth_final_depth3_rep01_attempt1778014075038_w2,full_depth_final_depth3_rep01,ok,depth,depth3,1,95001,100,130,10,3,128,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.09618684985963083,0.09618684985963083,84.09061496204194,917.3900758507427,833.2994608887007,100.0,1992.337447048,212.076546258,2208.084,2,instance-20260501-084214,1068493,1778014075038,1778016283122,
full_depth_final_depth10_rep06_attempt1778014066976_w9,full_depth_final_depth10_rep06,ok,depth,depth10,6,95006,100,130,10,10,128,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.09439755542687,0.09439755542687,87.99903013355546,921.2984910222563,833.2994608887007,100.0,2008.667709144,212.543126786,2224.9,9,instance-20260501-084214,1068507,1778014066976,1778016291876,
full_depth_final_depth10_rep05_attempt1778014066935_w8,full_depth_final_depth10_rep05,ok,depth,depth10,5,95005,100,130,10,10,128,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.04127474473939339,0.04127474473939339,36.17355378662747,869.4730146753282,833.2994608887007,100.0,2121.578987655,185.708181825,2311.006,8,instance-20260501-084214,1068506,1778014066935,1778016377941,
full_depth_final_depth10_rep04_attempt1778014067607_w7,full_depth_final_depth10_rep04,ok,depth,depth10,4,95004,100,130,10,10,128,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.08304599945958924,0.08304599945958924,75.68540187606786,908.9848627647686,833.2994608887007,100.0,2159.108663406,172.926058362,2334.992,7,instance-20260501-084214,1068505,1778014067607,1778016402599,
full_width_screen_width256_rep01_attempt1778016457500_w5,full_width_screen_width256_rep01,ok,width,width256,1,95001,100,50,4,3,256,relu,piecewise_linear,1.0,0.01,10,11,20,10,0.061837843097942456,0.061837843097942456,52.31766535937495,885.6171262480758,833.2994608887007,100.0,562.58601318,144.80381037,709.842,5,instance-20260501-133020,2046957,1778016457500,1778017167342,
