activation,batch_size,candidate_name,data_seed,depth,display_loss,epoch,epoch_seconds,group,hidden_size,iterations,knn_k,loss_kind,model_seed,mu,mu_in,mu_ref,nr_scenarios,replicate,reset_optimizer_each_epoch,rho,rho_in,rho_ref,run_id,schedule_kind,training_loss,training_seed
silu,1,pure_rho_0p01,202655051,4,3139.6078055288403,1,79.30094408988953,04_pure_quadratic,128,100,0,dfl,202655052,0.0,0.0,0.0,1,5,true,0.01,0.01,0.01,full_04_pure_quadratic_pure_rho_0p01_rep05,pure_rho,3139.6078055288403,202655053
silu,1,pure_rho_0p01,202655051,4,1504.8380735780208,2,18.99649405479431,04_pure_quadratic,128,100,0,dfl,202655052,0.0,0.0,0.0,1,5,true,0.01,0.01,0.01,full_04_pure_quadratic_pure_rho_0p01_rep05,pure_rho,1504.8380735780208,202655053
silu,1,pure_rho_0p01,202655051,4,1480.2218754104554,3,20.18092703819275,04_pure_quadratic,128,100,0,dfl,202655052,0.0,0.0,0.0,1,5,true,0.01,0.01,0.01,full_04_pure_quadratic_pure_rho_0p01_rep05,pure_rho,1480.2218754104554,202655053
silu,1,pure_rho_0p01,202655051,4,1468.1936181391582,4,18.75727391242981,04_pure_quadratic,128,100,0,dfl,202655052,0.0,0.0,0.0,1,5,true,0.01,0.01,0.01,full_04_pure_quadratic_pure_rho_0p01_rep05,pure_rho,1468.1936181391582,202655053
silu,1,pure_rho_0p01,202655051,4,1490.6577521944753,5,18.895315885543823,04_pure_quadratic,128,100,0,dfl,202655052,0.0,0.0,0.0,1,5,true,0.01,0.01,0.01,full_04_pure_quadratic_pure_rho_0p01_rep05,pure_rho,1490.6577521944753,202655053
silu,1,pure_rho_0p01,202655051,4,1447.0214596544724,6,21.032349109649658,04_pure_quadratic,128,100,0,dfl,202655052,0.0,0.0,0.0,1,5,true,0.01,0.01,0.01,full_04_pure_quadratic_pure_rho_0p01_rep05,pure_rho,1447.0214596544724,202655053
silu,1,pure_rho_0p01,202655051,4,1448.5598581922582,7,18.94093894958496,04_pure_quadratic,128,100,0,dfl,202655052,0.0,0.0,0.0,1,5,true,0.01,0.01,0.01,full_04_pure_quadratic_pure_rho_0p01_rep05,pure_rho,1448.5598581922582,202655053
silu,1,pure_rho_0p01,202655051,4,1473.1674516798337,8,24.437405109405518,04_pure_quadratic,128,100,0,dfl,202655052,0.0,0.0,0.0,1,5,true,0.01,0.01,0.01,full_04_pure_quadratic_pure_rho_0p01_rep05,pure_rho,1473.1674516798337,202655053
silu,1,pure_rho_0p01,202655051,4,1443.9706425316833,9,27.466251134872437,04_pure_quadratic,128,100,0,dfl,202655052,0.0,0.0,0.0,1,5,true,0.01,0.01,0.01,full_04_pure_quadratic_pure_rho_0p01_rep05,pure_rho,1443.9706425316833,202655053
silu,1,pure_rho_0p01,202655051,4,1457.495628558168,10,24.973526000976562,04_pure_quadratic,128,100,0,dfl,202655052,0.0,0.0,0.0,1,5,true,0.01,0.01,0.01,full_04_pure_quadratic_pure_rho_0p01_rep05,pure_rho,1457.495628558168,202655053
silu,1,pure_rho_0p01,202655051,4,1466.8045774200364,11,23.966542959213257,04_pure_quadratic,128,100,0,dfl,202655052,0.0,0.0,0.0,1,5,true,0.01,0.01,0.01,full_04_pure_quadratic_pure_rho_0p01_rep05,pure_rho,1466.8045774200364,202655053
silu,1,pure_rho_0p01,202655051,4,1456.072394100838,12,25.95061206817627,04_pure_quadratic,128,100,0,dfl,202655052,0.0,0.0,0.0,1,5,true,0.01,0.01,0.01,full_04_pure_quadratic_pure_rho_0p01_rep05,pure_rho,1456.072394100838,202655053
silu,1,pure_rho_0p01,202655051,4,1467.0047268164292,13,24.684334993362427,04_pure_quadratic,128,100,0,dfl,202655052,0.0,0.0,0.0,1,5,true,0.01,0.01,0.01,full_04_pure_quadratic_pure_rho_0p01_rep05,pure_rho,1467.0047268164292,202655053
silu,1,pure_rho_0p01,202655051,4,1459.9302675186543,14,24.284082889556885,04_pure_quadratic,128,100,0,dfl,202655052,0.0,0.0,0.0,1,5,true,0.01,0.01,0.01,full_04_pure_quadratic_pure_rho_0p01_rep05,pure_rho,1459.9302675186543,202655053
silu,1,pure_rho_0p01,202655051,4,1455.4296117215185,15,25.661963939666748,04_pure_quadratic,128,100,0,dfl,202655052,0.0,0.0,0.0,1,5,true,0.01,0.01,0.01,full_04_pure_quadratic_pure_rho_0p01_rep05,pure_rho,1455.4296117215185,202655053
silu,1,pure_rho_0p01,202655051,4,1452.544896686271,16,20.220699071884155,04_pure_quadratic,128,100,0,dfl,202655052,0.0,0.0,0.0,1,5,true,0.01,0.01,0.01,full_04_pure_quadratic_pure_rho_0p01_rep05,pure_rho,1452.544896686271,202655053
