attempt_id,run_id,phase,candidate_name,replicate,epoch,mu,mu_in,mu_ref,rho_in,rho_ref,iterations,epoch_seconds,training_loss,display_loss,training_contexts,epochs,depth,hidden_size,schedule_kind,seed,worker_id,hostname,created_at
smoke_data_amount_n3_rep01_attempt1777991982131_w4,smoke_data_amount_n3_rep01,data_amount,n3,1,1,1.0,1.0,1.0,0.0,0.0,3,26.334630012512207,2291.6958216781236,2291.6958216781236,3,1,3,128,piecewise_linear,95001,4,instance-20260505-111334,1777992020054
smoke_data_amount_n2_rep01_attempt1777991978850_w2,smoke_data_amount_n2_rep01,data_amount,n2,1,1,1.0,1.0,1.0,0.0,0.0,2,28.83134889602661,2330.940045526103,2330.940045526103,2,1,3,128,piecewise_linear,95001,2,instance-20260504-202505,1777992022279
smoke_data_amount_n4_rep01_attempt1777991985599_w5,smoke_data_amount_n4_rep01,data_amount,n4,1,1,1.0,1.0,1.0,0.0,0.0,4,35.75544500350952,2378.7841774883573,2378.7841774883573,4,1,3,128,piecewise_linear,95001,5,instance-20260501-084214,1777992037075
smoke_depth_depth3_rep01_attempt1777992047378_w2,smoke_depth_depth3_rep01,depth,depth3,1,1,1.0,1.0,1.0,0.0,0.0,3,0.9112751483917236,2291.849502748962,2291.849502748962,3,1,3,128,piecewise_linear,95001,2,instance-20260504-202505,1777992048406
smoke_depth_depth4_rep01_attempt1777992047420_w4,smoke_depth_depth4_rep01,depth,depth4,1,1,1.0,1.0,1.0,0.0,0.0,3,2.674494981765747,2291.759959457969,2291.759959457969,3,1,4,128,piecewise_linear,95001,4,instance-20260505-111334,1777992050742
smoke_depth_depth5_rep01_attempt1777992047382_w5,smoke_depth_depth5_rep01,depth,depth5,1,1,1.0,1.0,1.0,0.0,0.0,3,5.5602381229400635,2291.825419689048,2291.825419689048,3,1,5,128,piecewise_linear,95001,5,instance-20260501-084214,1777992054070
smoke_depth_depth20_rep01_attempt1777992054856_w7,smoke_depth_depth20_rep01,depth,depth20,1,1,1.0,1.0,1.0,0.0,0.0,3,31.134319067001343,2291.9802097728566,2291.9802097728566,3,1,20,128,piecewise_linear,95001,7,instance-20260501-133020,1777992098083
smoke_depth_depth10_rep01_attempt1777992057013_w6,smoke_depth_depth10_rep01,depth,depth10,1,1,1.0,1.0,1.0,0.0,0.0,3,35.895281076431274,2291.954477596948,2291.954477596948,3,1,10,128,piecewise_linear,95001,6,instance-20260504-201725,1777992107632
smoke_width_width64_rep01_attempt1777992114206_w4,smoke_width_width64_rep01,width,width64,1,1,1.0,1.0,1.0,0.0,0.0,3,0.17746496200561523,2291.807659096002,2291.807659096002,3,1,4,64,piecewise_linear,95001,4,instance-20260505-111334,1777992114500
smoke_width_width512_rep01_attempt1777992114176_w7,smoke_width_width512_rep01,width,width512,1,1,1.0,1.0,1.0,0.0,0.0,3,2.8022689819335938,2291.7117956169022,2291.7117956169022,3,1,4,512,piecewise_linear,95001,7,instance-20260501-133020,1777992117589
smoke_width_width256_rep01_attempt1777992114189_w6,smoke_width_width256_rep01,width,width256,1,1,1.0,1.0,1.0,0.0,0.0,3,3.490783929824829,2291.829469438882,2291.829469438882,3,1,4,256,piecewise_linear,95001,6,instance-20260504-201725,1777992118397
smoke_width_width32_rep01_attempt1777992114159_w2,smoke_width_width32_rep01,width,width32,1,1,1.0,1.0,1.0,0.0,0.0,3,3.5629589557647705,2291.7218755610284,2291.7218755610284,3,1,4,32,piecewise_linear,95001,2,instance-20260504-202505,1777992118444
smoke_width_width128_rep01_attempt1777992114156_w5,smoke_width_width128_rep01,width,width128,1,1,1.0,1.0,1.0,0.0,0.0,3,3.740507125854492,2291.8252019150036,2291.8252019150036,3,1,4,128,piecewise_linear,95001,5,instance-20260501-084214,1777992118695
smoke_schedule_shape_delayed_quadratic_rep01_attempt1777992119801_w7,smoke_schedule_shape_delayed_quadratic_rep01,schedule_shape,delayed_quadratic,1,1,1.0,1.0,1.0,0.0,0.0,3,0.20773792266845703,2291.656233026391,2291.656233026391,3,1,4,512,delayed_quadratic,95001,7,instance-20260501-133020,1777992120042
