activation,batch_size,candidate_name,depth,display_loss,epoch,epoch_seconds,iterations,mu,mu_in,mu_ref,mu_schedule_kind,phase,replicate,rho,rho_in,rho_ref,run_id,seed,training_loss
silu,1,warmup20_geometric,3,1956.633917127746,1,93.36363101005554,100,1.0,1.0,1.0,warmup20_geometric,mu_schedule,5,0.0,0.0,0.0,full_mu_schedule_warmup20_geometric_rep05,94005,1956.633917127746
silu,1,warmup20_geometric,3,999.6912426705692,2,26.89535903930664,100,1.0,1.0,1.0,warmup20_geometric,mu_schedule,5,0.0,0.0,0.0,full_mu_schedule_warmup20_geometric_rep05,94005,999.6912426705692
silu,1,warmup20_geometric,3,967.5912017625956,3,28.500417947769165,100,1.0,1.0,1.0,warmup20_geometric,mu_schedule,5,0.0,0.0,0.0,full_mu_schedule_warmup20_geometric_rep05,94005,967.5912017625956
silu,1,warmup20_geometric,3,961.7153808587057,4,27.07348394393921,100,1.0,1.0,1.0,warmup20_geometric,mu_schedule,5,0.0,0.0,0.0,full_mu_schedule_warmup20_geometric_rep05,94005,961.7153808587057
silu,1,warmup20_geometric,3,958.3144615652308,5,28.126074075698853,100,1.0,1.0,1.0,warmup20_geometric,mu_schedule,5,0.0,0.0,0.0,full_mu_schedule_warmup20_geometric_rep05,94005,958.3144615652308
silu,1,warmup20_geometric,3,955.9535455030178,6,29.356379985809326,100,1.0,1.0,1.0,warmup20_geometric,mu_schedule,5,0.0,0.0,0.0,full_mu_schedule_warmup20_geometric_rep05,94005,955.9535455030178
silu,1,warmup20_geometric,3,953.621751331427,7,27.22969698905945,100,1.0,1.0,1.0,warmup20_geometric,mu_schedule,5,0.0,0.0,0.0,full_mu_schedule_warmup20_geometric_rep05,94005,953.621751331427
silu,1,warmup20_geometric,3,952.0185585178771,8,27.994214057922363,100,1.0,1.0,1.0,warmup20_geometric,mu_schedule,5,0.0,0.0,0.0,full_mu_schedule_warmup20_geometric_rep05,94005,952.0185585178771
silu,1,warmup20_geometric,3,952.3999773508847,9,28.070306062698364,100,1.0,1.0,1.0,warmup20_geometric,mu_schedule,5,0.0,0.0,0.0,full_mu_schedule_warmup20_geometric_rep05,94005,952.3999773508847
silu,1,warmup20_geometric,3,951.0666030925577,10,27.082010984420776,100,1.0,1.0,1.0,warmup20_geometric,mu_schedule,5,0.0,0.0,0.0,full_mu_schedule_warmup20_geometric_rep05,94005,951.0666030925577
silu,1,warmup20_geometric,3,949.8884497800299,11,28.77553105354309,100,1.0,1.0,1.0,warmup20_geometric,mu_schedule,5,0.0,0.0,0.0,full_mu_schedule_warmup20_geometric_rep05,94005,949.8884497800299
