config_batch_size,config_context_terms,config_demand_power,config_depth,config_dropout,config_epochs,config_hidden_size,config_learning_rate,config_loss,config_mu,config_n_samples,config_rho,config_run_id,config_seed,config_sigma,config_solver,config_test_fraction,config_tolerance_absolute_floor,config_tolerance_relative,config_validation_fraction,elapsed_seconds,error,fallback_reason,finished_at,hostname,julia_version,pid,run_id,started_at,status,test_mae,test_mse,test_relative_mae,test_rmse,test_sample_count,test_tolerance_accuracy,train_mae,train_mse,train_relative_mae,train_rmse,train_sample_count,train_tolerance_accuracy,training_backend,validation_mae,validation_mse,validation_relative_mae,validation_rmse,validation_sample_count,validation_tolerance_accuracy,worker_id
16,3,1.0,1,0.0,1,16,0.001,mse_scen,0.0,64,0.0,smoke_0001_seed1,1,5.0,highs,0.15,1.0,0.1,0.15,20.805853025,,Training has not been implemented yet.,2026-05-01T16:32:19.833,instance-20260501-084214,1.12.6,13472,smoke_0001_seed1,2026-05-01T16:31:58.212,ok,65.7625925484212,4440.5378465938065,0.9891494767064218,66.6373607415075,9,0.0,64.46478964887422,4301.844992499545,0.9887881460976834,65.58845167024104,46,0.0,ContextualDFLTraining.supervised_mse_fallback,65.14110566321328,4342.416811271508,0.9888578172046492,65.89701670995059,9,0.0,2
