activation,batch_size,candidate_name,data_seed,depth,display_loss,epoch,epoch_seconds,group,hidden_size,iterations,knn_k,loss_kind,model_seed,mu,mu_in,mu_ref,nr_scenarios,replicate,reset_optimizer_each_epoch,rho,rho_in,rho_ref,run_id,schedule_kind,training_loss,training_seed
silu,1,no_annealing,202655051,4,1789.1652890687742,1,65.43130707740784,01_ablations,128,100,0,dfl,202655052,1.0,1.0,1.0,1,5,true,0.0,0.0,0.0,full_01_ablations_no_annealing_rep05,no_annealing,1789.1652890687742,202655053
silu,1,no_annealing,202655051,4,966.9534783941968,2,15.565058946609497,01_ablations,128,100,0,dfl,202655052,1.0,1.0,1.0,1,5,true,0.0,0.0,0.0,full_01_ablations_no_annealing_rep05,no_annealing,966.9534783941968,202655053
silu,1,no_annealing,202655051,4,960.2226805554883,3,16.39338707923889,01_ablations,128,100,0,dfl,202655052,1.0,1.0,1.0,1,5,true,0.0,0.0,0.0,full_01_ablations_no_annealing_rep05,no_annealing,960.2226805554883,202655053
silu,1,no_annealing,202655051,4,955.5742787473225,4,16.094057083129883,01_ablations,128,100,0,dfl,202655052,1.0,1.0,1.0,1,5,true,0.0,0.0,0.0,full_01_ablations_no_annealing_rep05,no_annealing,955.5742787473225,202655053
silu,1,no_annealing,202655051,4,954.2460017216501,5,16.0383460521698,01_ablations,128,100,0,dfl,202655052,1.0,1.0,1.0,1,5,true,0.0,0.0,0.0,full_01_ablations_no_annealing_rep05,no_annealing,954.2460017216501,202655053
silu,1,no_annealing,202655051,4,952.4907059742737,6,15.98169207572937,01_ablations,128,100,0,dfl,202655052,1.0,1.0,1.0,1,5,true,0.0,0.0,0.0,full_01_ablations_no_annealing_rep05,no_annealing,952.4907059742737,202655053
silu,1,no_annealing,202655051,4,952.6246798694888,7,16.163997173309326,01_ablations,128,100,0,dfl,202655052,1.0,1.0,1.0,1,5,true,0.0,0.0,0.0,full_01_ablations_no_annealing_rep05,no_annealing,952.6246798694888,202655053
silu,1,no_annealing,202655051,4,955.5917633940358,8,16.258684873580933,01_ablations,128,100,0,dfl,202655052,1.0,1.0,1.0,1,5,true,0.0,0.0,0.0,full_01_ablations_no_annealing_rep05,no_annealing,955.5917633940358,202655053
silu,1,no_annealing,202655051,4,954.9689565029839,9,15.974841833114624,01_ablations,128,100,0,dfl,202655052,1.0,1.0,1.0,1,5,true,0.0,0.0,0.0,full_01_ablations_no_annealing_rep05,no_annealing,954.9689565029839,202655053
silu,1,no_annealing,202655051,4,955.8754701454308,10,16.3719699382782,01_ablations,128,100,0,dfl,202655052,1.0,1.0,1.0,1,5,true,0.0,0.0,0.0,full_01_ablations_no_annealing_rep05,no_annealing,955.8754701454308,202655053
