average_final_training_loss_gap,candidate_name,failed_count,mean_final_training_loss,mean_optimality_gap_percent,mean_test_relative_regret,ok_count,run_count,std_final_training_loss,std_optimality_gap_percent,std_test_relative_regret
NaN,mse,0,31.29611945528931,4.7954556321175446,0.04795455632117544,10,10,5.2054538111012825,1.92194564093157,0.019219456409315702
NaN,no_annealing,0,898.3053132673534,6.799553482809858,0.06799553482809859,10,10,33.04664633941174,1.766993387532714,0.017669933875327136
NaN,no_finetune,0,921.9121763720459,5.821743361036377,0.05821743361036378,10,10,31.29048517483353,2.3811173500905123,0.023811173500905117
