activation,batch_size,candidate_name,data_seed,depth,display_loss,epoch,epoch_seconds,group,hidden_size,iterations,knn_k,loss_kind,model_seed,mu,mu_in,mu_ref,nr_scenarios,replicate,reset_optimizer_each_epoch,rho,rho_in,rho_ref,run_id,schedule_kind,training_loss,training_seed
silu,1,depth5,202615051,5,1578.7507890113425,1,27.634859085083008,07_deep_network,128,2,0,dfl,202615052,1.0,1.0,1.0,1,1,true,0.0,0.0,0.0,smoke_07_deep_network_depth5_rep01,baseline,1578.7507890113425,202615053
silu,1,depth5,202615051,5,3266.1972762492755,2,1.1074399948120117,07_deep_network,128,2,0,dfl,202615052,0.01,0.01,0.0,1,1,true,0.0,0.0,0.0,smoke_07_deep_network_depth5_rep01,baseline,3266.1972762492755,202615053
