activation,batch_size,candidate_name,data_seed,depth,display_loss,epoch,epoch_seconds,group,hidden_size,iterations,knn_k,loss_kind,model_seed,mu,mu_in,mu_ref,nr_scenarios,replicate,reset_optimizer_each_epoch,rho,rho_in,rho_ref,run_id,schedule_kind,training_loss,training_seed
silu,1,mse,202615051,4,2596.0862036563185,1,11.910815954208374,01_ablations,128,2,0,mse,202615052,1.0,1.0,1.0,1,1,true,0.0,0.0,0.0,smoke_01_ablations_mse_rep01,baseline,2596.0862036563185,202615053
silu,1,mse,202615051,4,2595.526648437077,2,0.03986501693725586,01_ablations,128,2,0,mse,202615052,0.01,0.01,0.0,1,1,true,0.0,0.0,0.0,smoke_01_ablations_mse_rep01,baseline,2595.526648437077,202615053
