activation,average_test_loss,batch_size,candidate_name,depth,epochs,error,final_epochs,finished_at,mean_test_optimal_value,mean_test_policy_value,mean_test_regret,mean_test_relative_regret,mu_schedule_kind,phase,replicate,rho,run_id,seed,started_at,status,test_policy_eval_seconds,test_sample_count
silu,0.024116869593447724,1,silu,3,130,,10,1777881987351,805.7162362224142,826.5075499091179,20.7913136867033,0.024116869593447724,discrete,activation,4,0.0,full_activation_silu_rep04,94004,1777877917176,ok,250.887346273,30.0
