activation,batch_size,candidate_name,data_seed,depth,display_loss,epoch,epoch_seconds,group,hidden_size,iterations,knn_k,loss_kind,model_seed,mu,mu_in,mu_ref,nr_scenarios,replicate,reset_optimizer_each_epoch,rho,rho_in,rho_ref,run_id,schedule_kind,training_loss,training_seed
silu,1,no_annealing,202665051,4,1705.5748739240516,1,76.35688877105713,01_ablations,128,100,0,dfl,202665052,1.0,1.0,1.0,1,6,true,0.0,0.0,0.0,full_01_ablations_no_annealing_rep06,no_annealing,1705.5748739240516,202665053
silu,1,no_annealing,202665051,4,979.381590172997,2,15.260179042816162,01_ablations,128,100,0,dfl,202665052,1.0,1.0,1.0,1,6,true,0.0,0.0,0.0,full_01_ablations_no_annealing_rep06,no_annealing,979.381590172997,202665053
silu,1,no_annealing,202665051,4,970.5165065814732,3,15.336766004562378,01_ablations,128,100,0,dfl,202665052,1.0,1.0,1.0,1,6,true,0.0,0.0,0.0,full_01_ablations_no_annealing_rep06,no_annealing,970.5165065814732,202665053
silu,1,no_annealing,202665051,4,967.6710347585763,4,16.307546138763428,01_ablations,128,100,0,dfl,202665052,1.0,1.0,1.0,1,6,true,0.0,0.0,0.0,full_01_ablations_no_annealing_rep06,no_annealing,967.6710347585763,202665053
silu,1,no_annealing,202665051,4,969.0846473405026,5,16.284153938293457,01_ablations,128,100,0,dfl,202665052,1.0,1.0,1.0,1,6,true,0.0,0.0,0.0,full_01_ablations_no_annealing_rep06,no_annealing,969.0846473405026,202665053
silu,1,no_annealing,202665051,4,967.1633819382686,6,16.65116596221924,01_ablations,128,100,0,dfl,202665052,1.0,1.0,1.0,1,6,true,0.0,0.0,0.0,full_01_ablations_no_annealing_rep06,no_annealing,967.1633819382686,202665053
silu,1,no_annealing,202665051,4,963.8938216031316,7,16.003123998641968,01_ablations,128,100,0,dfl,202665052,1.0,1.0,1.0,1,6,true,0.0,0.0,0.0,full_01_ablations_no_annealing_rep06,no_annealing,963.8938216031316,202665053
silu,1,no_annealing,202665051,4,959.1532787244834,8,16.45873713493347,01_ablations,128,100,0,dfl,202665052,1.0,1.0,1.0,1,6,true,0.0,0.0,0.0,full_01_ablations_no_annealing_rep06,no_annealing,959.1532787244834,202665053
silu,1,no_annealing,202665051,4,955.3114593269493,9,15.164011001586914,01_ablations,128,100,0,dfl,202665052,1.0,1.0,1.0,1,6,true,0.0,0.0,0.0,full_01_ablations_no_annealing_rep06,no_annealing,955.3114593269493,202665053
silu,1,no_annealing,202665051,4,953.195456528911,10,25.64356279373169,01_ablations,128,100,0,dfl,202665052,1.0,1.0,1.0,1,6,true,0.0,0.0,0.0,full_01_ablations_no_annealing_rep06,no_annealing,953.195456528911,202665053
silu,1,no_annealing,202665051,4,952.2827004665608,11,27.459367990493774,01_ablations,128,100,0,dfl,202665052,1.0,1.0,1.0,1,6,true,0.0,0.0,0.0,full_01_ablations_no_annealing_rep06,no_annealing,952.2827004665608,202665053
silu,1,no_annealing,202665051,4,951.2623611122061,12,27.11248207092285,01_ablations,128,100,0,dfl,202665052,1.0,1.0,1.0,1,6,true,0.0,0.0,0.0,full_01_ablations_no_annealing_rep06,no_annealing,951.2623611122061,202665053
silu,1,no_annealing,202665051,4,951.0943548060852,13,24.978346824645996,01_ablations,128,100,0,dfl,202665052,1.0,1.0,1.0,1,6,true,0.0,0.0,0.0,full_01_ablations_no_annealing_rep06,no_annealing,951.0943548060852,202665053
silu,1,no_annealing,202665051,4,950.9111349229981,14,24.701131105422974,01_ablations,128,100,0,dfl,202665052,1.0,1.0,1.0,1,6,true,0.0,0.0,0.0,full_01_ablations_no_annealing_rep06,no_annealing,950.9111349229981,202665053
silu,1,no_annealing,202665051,4,950.7412016847628,15,24.817477226257324,01_ablations,128,100,0,dfl,202665052,1.0,1.0,1.0,1,6,true,0.0,0.0,0.0,full_01_ablations_no_annealing_rep06,no_annealing,950.7412016847628,202665053
