activation,batch_size,candidate_name,data_seed,depth,display_loss,epoch,epoch_seconds,group,hidden_size,iterations,knn_k,loss_kind,model_seed,mu,mu_in,mu_ref,nr_scenarios,replicate,reset_optimizer_each_epoch,rho,rho_in,rho_ref,run_id,schedule_kind,training_loss,training_seed
silu,1,mse,202645051,4,2259.052055576726,1,23.65861487388611,01_ablations,128,100,0,mse,202645052,1.0,1.0,1.0,1,4,true,0.0,0.0,0.0,full_01_ablations_mse_rep04,baseline,2259.052055576726,202645053
silu,1,mse,202645051,4,132.22340285230212,2,0.14061808586120605,01_ablations,128,100,0,mse,202645052,1.0,1.0,1.0,1,4,true,0.0,0.0,0.0,full_01_ablations_mse_rep04,baseline,132.22340285230212,202645053
silu,1,mse,202645051,4,96.93543255385126,3,0.06346011161804199,01_ablations,128,100,0,mse,202645052,1.0,1.0,1.0,1,4,true,0.0,0.0,0.0,full_01_ablations_mse_rep04,baseline,96.93543255385126,202645053
silu,1,mse,202645051,4,92.2133564480729,4,0.11490607261657715,01_ablations,128,100,0,mse,202645052,1.0,1.0,1.0,1,4,true,0.0,0.0,0.0,full_01_ablations_mse_rep04,baseline,92.2133564480729,202645053
silu,1,mse,202645051,4,91.97053848440972,5,0.1785881519317627,01_ablations,128,100,0,mse,202645052,1.0,1.0,1.0,1,4,true,0.0,0.0,0.0,full_01_ablations_mse_rep04,baseline,91.97053848440972,202645053
silu,1,mse,202645051,4,90.80216483116504,6,0.04057908058166504,01_ablations,128,100,0,mse,202645052,1.0,1.0,1.0,1,4,true,0.0,0.0,0.0,full_01_ablations_mse_rep04,baseline,90.80216483116504,202645053
silu,1,mse,202645051,4,89.22121786980456,7,0.03702592849731445,01_ablations,128,100,0,mse,202645052,1.0,1.0,1.0,1,4,true,0.0,0.0,0.0,full_01_ablations_mse_rep04,baseline,89.22121786980456,202645053
silu,1,mse,202645051,4,88.06715392253791,8,0.129378080368042,01_ablations,128,100,0,mse,202645052,1.0,1.0,1.0,1,4,true,0.0,0.0,0.0,full_01_ablations_mse_rep04,baseline,88.06715392253791,202645053
silu,1,mse,202645051,4,87.00303641221744,9,0.04043292999267578,01_ablations,128,100,0,mse,202645052,1.0,1.0,1.0,1,4,true,0.0,0.0,0.0,full_01_ablations_mse_rep04,baseline,87.00303641221744,202645053
silu,1,mse,202645051,4,86.09216748285752,10,0.09512209892272949,01_ablations,128,100,0,mse,202645052,1.0,1.0,1.0,1,4,true,0.0,0.0,0.0,full_01_ablations_mse_rep04,baseline,86.09216748285752,202645053
silu,1,mse,202645051,4,85.13540069589745,11,0.04557299613952637,01_ablations,128,100,0,mse,202645052,1.0,1.0,1.0,1,4,true,0.0,0.0,0.0,full_01_ablations_mse_rep04,baseline,85.13540069589745,202645053
silu,1,mse,202645051,4,84.33163548563628,12,0.1288909912109375,01_ablations,128,100,0,mse,202645052,1.0,1.0,1.0,1,4,true,0.0,0.0,0.0,full_01_ablations_mse_rep04,baseline,84.33163548563628,202645053
silu,1,mse,202645051,4,83.48753585505015,13,0.0405268669128418,01_ablations,128,100,0,mse,202645052,1.0,1.0,1.0,1,4,true,0.0,0.0,0.0,full_01_ablations_mse_rep04,baseline,83.48753585505015,202645053
silu,1,mse,202645051,4,82.60645939854165,14,0.13690400123596191,01_ablations,128,100,0,mse,202645052,1.0,1.0,1.0,1,4,true,0.0,0.0,0.0,full_01_ablations_mse_rep04,baseline,82.60645939854165,202645053
silu,1,mse,202645051,4,81.98402421102556,15,0.047753095626831055,01_ablations,128,100,0,mse,202645052,1.0,1.0,1.0,1,4,true,0.0,0.0,0.0,full_01_ablations_mse_rep04,baseline,81.98402421102556,202645053
silu,1,mse,202645051,4,81.32268475524992,16,0.1532578468322754,01_ablations,128,100,0,mse,202645052,1.0,1.0,1.0,1,4,true,0.0,0.0,0.0,full_01_ablations_mse_rep04,baseline,81.32268475524992,202645053
silu,1,mse,202645051,4,80.5930980370362,17,0.03938913345336914,01_ablations,128,100,0,mse,202645052,1.0,1.0,1.0,1,4,true,0.0,0.0,0.0,full_01_ablations_mse_rep04,baseline,80.5930980370362,202645053
silu,1,mse,202645051,4,79.94020811482314,18,0.09397411346435547,01_ablations,128,100,0,mse,202645052,1.0,1.0,1.0,1,4,true,0.0,0.0,0.0,full_01_ablations_mse_rep04,baseline,79.94020811482314,202645053
silu,1,mse,202645051,4,79.15679854574198,19,0.09623503684997559,01_ablations,128,100,0,mse,202645052,1.0,1.0,1.0,1,4,true,0.0,0.0,0.0,full_01_ablations_mse_rep04,baseline,79.15679854574198,202645053
silu,1,mse,202645051,4,78.41633993296995,20,0.04853701591491699,01_ablations,128,100,0,mse,202645052,1.0,1.0,1.0,1,4,true,0.0,0.0,0.0,full_01_ablations_mse_rep04,baseline,78.41633993296995,202645053
silu,1,mse,202645051,4,77.61214536689049,21,0.11655592918395996,01_ablations,128,100,0,mse,202645052,0.8,0.8,0.8,1,4,true,0.0,0.0,0.0,full_01_ablations_mse_rep04,baseline,77.61214536689049,202645053
