activation,batch_size,candidate_name,depth,display_loss,epoch,epoch_seconds,iterations,mu,mu_in,mu_ref,mu_schedule_kind,phase,replicate,rho,rho_in,rho_ref,run_id,seed,training_loss
silu,1,geometric,3,1907.212682084941,1,93.27920508384705,100,1.0,1.0,1.0,geometric,mu_schedule,1,0.0,0.0,0.0,full_mu_schedule_geometric_rep01,94001,1907.212682084941
silu,1,geometric,3,994.5149411913869,2,30.517700910568237,100,0.9620403271064759,0.9620403271064759,0.9620403271064759,geometric,mu_schedule,1,0.0,0.0,0.0,full_mu_schedule_geometric_rep01,94001,994.5149411913869
silu,1,geometric,3,991.7982366371277,3,30.417548894882202,100,0.9255215909791351,0.9255215909791351,0.9255215909791351,geometric,mu_schedule,1,0.0,0.0,0.0,full_mu_schedule_geometric_rep01,94001,991.7982366371277
silu,1,geometric,3,994.3950476126414,4,30.101716995239258,100,0.8903890941296732,0.8903890941296732,0.8903890941296732,geometric,mu_schedule,1,0.0,0.0,0.0,full_mu_schedule_geometric_rep01,94001,994.3950476126414
silu,1,geometric,3,1003.3107586604327,5,30.960668087005615,100,0.8565902153685495,0.8565902153685495,0.8565902153685495,geometric,mu_schedule,1,0.0,0.0,0.0,full_mu_schedule_geometric_rep01,94001,1003.3107586604327
silu,1,geometric,3,1012.3628635904447,6,32.016278982162476,100,0.824074330989366,0.824074330989366,0.824074330989366,geometric,mu_schedule,1,0.0,0.0,0.0,full_mu_schedule_geometric_rep01,94001,1012.3628635904447
silu,1,geometric,3,1020.9633954240672,7,29.75199794769287,100,0.79279273894506,0.79279273894506,0.79279273894506,geometric,mu_schedule,1,0.0,0.0,0.0,full_mu_schedule_geometric_rep01,94001,1020.9633954240672
silu,1,geometric,3,1029.0945162749695,8,30.907543897628784,100,0.7626985859023444,0.7626985859023444,0.7626985859023444,geometric,mu_schedule,1,0.0,0.0,0.0,full_mu_schedule_geometric_rep01,94001,1029.0945162749695
silu,1,geometric,3,1036.5938819653995,9,31.10323190689087,100,0.733746797065138,0.733746797065138,0.733746797065138,geometric,mu_schedule,1,0.0,0.0,0.0,full_mu_schedule_geometric_rep01,94001,1036.5938819653995
silu,1,geometric,3,1043.4945390187368,10,31.647501945495605,100,0.7058940086618744,0.7058940086618744,0.7058940086618744,geometric,mu_schedule,1,0.0,0.0,0.0,full_mu_schedule_geometric_rep01,94001,1043.4945390187368
