activation,batch_size,candidate_name,data_seed,depth,display_loss,epoch,epoch_seconds,group,hidden_size,iterations,knn_k,loss_kind,model_seed,mu,mu_in,mu_ref,nr_scenarios,replicate,reset_optimizer_each_epoch,rho,rho_in,rho_ref,run_id,schedule_kind,training_loss,training_seed
silu,1,rho_0p0001,202635051,4,1792.3851367031903,1,79.30079698562622,03_quadratic_smoothing,128,100,0,dfl,202635052,1.0,1.0,1.0,1,3,true,0.0001,0.0001,0.0001,full_03_quadratic_smoothing_rho_0p0001_rep03,baseline,1792.3851367031903,202635053
silu,1,rho_0p0001,202635051,4,981.7655510789829,2,18.668102979660034,03_quadratic_smoothing,128,100,0,dfl,202635052,1.0,1.0,1.0,1,3,true,0.0001,0.0001,0.0001,full_03_quadratic_smoothing_rho_0p0001_rep03,baseline,981.7655510789829,202635053
silu,1,rho_0p0001,202635051,4,974.2641752939672,3,18.4312961101532,03_quadratic_smoothing,128,100,0,dfl,202635052,1.0,1.0,1.0,1,3,true,0.0001,0.0001,0.0001,full_03_quadratic_smoothing_rho_0p0001_rep03,baseline,974.2641752939672,202635053
silu,1,rho_0p0001,202635051,4,970.916522945516,4,18.181444883346558,03_quadratic_smoothing,128,100,0,dfl,202635052,1.0,1.0,1.0,1,3,true,0.0001,0.0001,0.0001,full_03_quadratic_smoothing_rho_0p0001_rep03,baseline,970.916522945516,202635053
silu,1,rho_0p0001,202635051,4,969.0084063340566,5,18.60850214958191,03_quadratic_smoothing,128,100,0,dfl,202635052,1.0,1.0,1.0,1,3,true,0.0001,0.0001,0.0001,full_03_quadratic_smoothing_rho_0p0001_rep03,baseline,969.0084063340566,202635053
silu,1,rho_0p0001,202635051,4,967.7675133067486,6,18.534260988235474,03_quadratic_smoothing,128,100,0,dfl,202635052,1.0,1.0,1.0,1,3,true,0.0001,0.0001,0.0001,full_03_quadratic_smoothing_rho_0p0001_rep03,baseline,967.7675133067486,202635053
silu,1,rho_0p0001,202635051,4,966.7974793473425,7,18.162073850631714,03_quadratic_smoothing,128,100,0,dfl,202635052,1.0,1.0,1.0,1,3,true,0.0001,0.0001,0.0001,full_03_quadratic_smoothing_rho_0p0001_rep03,baseline,966.7974793473425,202635053
silu,1,rho_0p0001,202635051,4,965.9634058953793,8,18.92715811729431,03_quadratic_smoothing,128,100,0,dfl,202635052,1.0,1.0,1.0,1,3,true,0.0001,0.0001,0.0001,full_03_quadratic_smoothing_rho_0p0001_rep03,baseline,965.9634058953793,202635053
silu,1,rho_0p0001,202635051,4,965.1526790909143,9,18.57569718360901,03_quadratic_smoothing,128,100,0,dfl,202635052,1.0,1.0,1.0,1,3,true,0.0001,0.0001,0.0001,full_03_quadratic_smoothing_rho_0p0001_rep03,baseline,965.1526790909143,202635053
silu,1,rho_0p0001,202635051,4,964.3144929170822,10,18.558594942092896,03_quadratic_smoothing,128,100,0,dfl,202635052,1.0,1.0,1.0,1,3,true,0.0001,0.0001,0.0001,full_03_quadratic_smoothing_rho_0p0001_rep03,baseline,964.3144929170822,202635053
silu,1,rho_0p0001,202635051,4,963.5663060215342,11,18.18377709388733,03_quadratic_smoothing,128,100,0,dfl,202635052,1.0,1.0,1.0,1,3,true,0.0001,0.0001,0.0001,full_03_quadratic_smoothing_rho_0p0001_rep03,baseline,963.5663060215342,202635053
silu,1,rho_0p0001,202635051,4,962.6546356644452,12,18.080736875534058,03_quadratic_smoothing,128,100,0,dfl,202635052,1.0,1.0,1.0,1,3,true,0.0001,0.0001,0.0001,full_03_quadratic_smoothing_rho_0p0001_rep03,baseline,962.6546356644452,202635053
silu,1,rho_0p0001,202635051,4,961.8665828465975,13,18.18770718574524,03_quadratic_smoothing,128,100,0,dfl,202635052,1.0,1.0,1.0,1,3,true,0.0001,0.0001,0.0001,full_03_quadratic_smoothing_rho_0p0001_rep03,baseline,961.8665828465975,202635053
silu,1,rho_0p0001,202635051,4,960.8166949958687,14,18.167797088623047,03_quadratic_smoothing,128,100,0,dfl,202635052,1.0,1.0,1.0,1,3,true,0.0001,0.0001,0.0001,full_03_quadratic_smoothing_rho_0p0001_rep03,baseline,960.8166949958687,202635053
silu,1,rho_0p0001,202635051,4,960.2517546065568,15,18.52275514602661,03_quadratic_smoothing,128,100,0,dfl,202635052,1.0,1.0,1.0,1,3,true,0.0001,0.0001,0.0001,full_03_quadratic_smoothing_rho_0p0001_rep03,baseline,960.2517546065568,202635053
silu,1,rho_0p0001,202635051,4,958.053466150463,16,19.846264123916626,03_quadratic_smoothing,128,100,0,dfl,202635052,1.0,1.0,1.0,1,3,true,0.0001,0.0001,0.0001,full_03_quadratic_smoothing_rho_0p0001_rep03,baseline,958.053466150463,202635053
silu,1,rho_0p0001,202635051,4,960.890362184497,17,18.86809992790222,03_quadratic_smoothing,128,100,0,dfl,202635052,1.0,1.0,1.0,1,3,true,0.0001,0.0001,0.0001,full_03_quadratic_smoothing_rho_0p0001_rep03,baseline,960.890362184497,202635053
silu,1,rho_0p0001,202635051,4,955.0524647156678,18,18.71129298210144,03_quadratic_smoothing,128,100,0,dfl,202635052,1.0,1.0,1.0,1,3,true,0.0001,0.0001,0.0001,full_03_quadratic_smoothing_rho_0p0001_rep03,baseline,955.0524647156678,202635053
silu,1,rho_0p0001,202635051,4,960.0441349079836,19,19.104783058166504,03_quadratic_smoothing,128,100,0,dfl,202635052,1.0,1.0,1.0,1,3,true,0.0001,0.0001,0.0001,full_03_quadratic_smoothing_rho_0p0001_rep03,baseline,960.0441349079836,202635053
silu,1,rho_0p0001,202635051,4,954.069553622146,20,17.954802989959717,03_quadratic_smoothing,128,100,0,dfl,202635052,1.0,1.0,1.0,1,3,true,0.0001,0.0001,0.0001,full_03_quadratic_smoothing_rho_0p0001_rep03,baseline,954.069553622146,202635053
