activation,batch_size,candidate_name,depth,display_loss,epoch,epoch_seconds,iterations,mu,mu_in,mu_ref,mu_schedule_kind,phase,replicate,rho,rho_in,rho_ref,run_id,seed,training_loss
gelu,1,depth1_gelu,1,2390.839079670407,1,101.69920802116394,100,1.0,1.0,1.0,discrete,depth_activation_grid,3,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep03,94003,2390.839079670407
gelu,1,depth1_gelu,1,2369.77168829806,2,30.450361967086792,100,1.0,1.0,1.0,discrete,depth_activation_grid,3,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep03,94003,2369.77168829806
gelu,1,depth1_gelu,1,2296.880308504626,3,32.711008071899414,100,1.0,1.0,1.0,discrete,depth_activation_grid,3,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep03,94003,2296.880308504626
gelu,1,depth1_gelu,1,2085.9800125600714,4,30.448816061019897,100,1.0,1.0,1.0,discrete,depth_activation_grid,3,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep03,94003,2085.9800125600714
gelu,1,depth1_gelu,1,1658.3406437102813,5,31.350330114364624,100,1.0,1.0,1.0,discrete,depth_activation_grid,3,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep03,94003,1658.3406437102813
gelu,1,depth1_gelu,1,1140.631699450939,6,32.52728891372681,100,1.0,1.0,1.0,discrete,depth_activation_grid,3,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep03,94003,1140.631699450939
gelu,1,depth1_gelu,1,958.9702454674245,7,31.3121919631958,100,1.0,1.0,1.0,discrete,depth_activation_grid,3,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep03,94003,958.9702454674245
gelu,1,depth1_gelu,1,941.7843291521765,8,32.184685945510864,100,1.0,1.0,1.0,discrete,depth_activation_grid,3,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep03,94003,941.7843291521765
gelu,1,depth1_gelu,1,937.0883615457635,9,31.882519006729126,100,1.0,1.0,1.0,discrete,depth_activation_grid,3,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep03,94003,937.0883615457635
gelu,1,depth1_gelu,1,933.4523087181858,10,30.928600072860718,100,1.0,1.0,1.0,discrete,depth_activation_grid,3,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep03,94003,933.4523087181858
gelu,1,depth1_gelu,1,930.4597888350158,11,32.332679986953735,100,1.0,1.0,1.0,discrete,depth_activation_grid,3,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep03,94003,930.4597888350158
gelu,1,depth1_gelu,1,927.957118484146,12,30.76628613471985,100,1.0,1.0,1.0,discrete,depth_activation_grid,3,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep03,94003,927.957118484146
gelu,1,depth1_gelu,1,925.8420427358448,13,32.90744185447693,100,1.0,1.0,1.0,discrete,depth_activation_grid,3,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep03,94003,925.8420427358448
gelu,1,depth1_gelu,1,924.0510031126571,14,33.84088706970215,100,1.0,1.0,1.0,discrete,depth_activation_grid,3,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep03,94003,924.0510031126571
gelu,1,depth1_gelu,1,922.5424490853889,15,31.44123101234436,100,1.0,1.0,1.0,discrete,depth_activation_grid,3,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep03,94003,922.5424490853889
gelu,1,depth1_gelu,1,921.2852506233835,16,32.94939088821411,100,1.0,1.0,1.0,discrete,depth_activation_grid,3,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep03,94003,921.2852506233835
gelu,1,depth1_gelu,1,920.2522846733201,17,32.24068784713745,100,1.0,1.0,1.0,discrete,depth_activation_grid,3,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep03,94003,920.2522846733201
gelu,1,depth1_gelu,1,919.4172165792121,18,32.128116846084595,100,1.0,1.0,1.0,discrete,depth_activation_grid,3,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep03,94003,919.4172165792121
gelu,1,depth1_gelu,1,918.753313652209,19,31.92114496231079,100,1.0,1.0,1.0,discrete,depth_activation_grid,3,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep03,94003,918.753313652209
gelu,1,depth1_gelu,1,918.2335846679888,20,31.63798713684082,100,1.0,1.0,1.0,discrete,depth_activation_grid,3,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep03,94003,918.2335846679888
gelu,1,depth1_gelu,1,993.9345097121007,21,32.13929200172424,100,0.8,0.8,0.8,discrete,depth_activation_grid,3,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep03,94003,993.9345097121007
gelu,1,depth1_gelu,1,993.5369544569994,22,30.43360209465027,100,0.8,0.8,0.8,discrete,depth_activation_grid,3,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep03,94003,993.5369544569994
gelu,1,depth1_gelu,1,993.119694335584,23,31.699354887008667,100,0.8,0.8,0.8,discrete,depth_activation_grid,3,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep03,94003,993.119694335584
gelu,1,depth1_gelu,1,992.7861729915862,24,31.860427856445312,100,0.8,0.8,0.8,discrete,depth_activation_grid,3,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep03,94003,992.7861729915862
gelu,1,depth1_gelu,1,992.5200131214807,25,31.161370992660522,100,0.8,0.8,0.8,discrete,depth_activation_grid,3,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep03,94003,992.5200131214807
gelu,1,depth1_gelu,1,992.3065177537484,26,31.47248601913452,100,0.8,0.8,0.8,discrete,depth_activation_grid,3,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep03,94003,992.3065177537484
gelu,1,depth1_gelu,1,992.1333905050483,27,29.19320297241211,100,0.8,0.8,0.8,discrete,depth_activation_grid,3,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep03,94003,992.1333905050483
gelu,1,depth1_gelu,1,991.990716023508,28,33.396281003952026,100,0.8,0.8,0.8,discrete,depth_activation_grid,3,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep03,94003,991.990716023508
gelu,1,depth1_gelu,1,991.8708040790916,29,30.958611965179443,100,0.8,0.8,0.8,discrete,depth_activation_grid,3,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep03,94003,991.8708040790916
gelu,1,depth1_gelu,1,991.7679050615131,30,31.78468608856201,100,0.8,0.8,0.8,discrete,depth_activation_grid,3,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep03,94003,991.7679050615131
gelu,1,depth1_gelu,1,1046.9912181842594,31,32.917083978652954,100,0.6,0.6,0.6,discrete,depth_activation_grid,3,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep03,94003,1046.9912181842594
gelu,1,depth1_gelu,1,1047.1260537614014,32,32.36961102485657,100,0.6,0.6,0.6,discrete,depth_activation_grid,3,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep03,94003,1047.1260537614014
gelu,1,depth1_gelu,1,1047.0376926047143,33,31.06355905532837,100,0.6,0.6,0.6,discrete,depth_activation_grid,3,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep03,94003,1047.0376926047143
gelu,1,depth1_gelu,1,1046.9587491645161,34,32.78847002983093,100,0.6,0.6,0.6,discrete,depth_activation_grid,3,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep03,94003,1046.9587491645161
gelu,1,depth1_gelu,1,1046.8862214206067,35,29.11609196662903,100,0.6,0.6,0.6,discrete,depth_activation_grid,3,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep03,94003,1046.8862214206067
gelu,1,depth1_gelu,1,1046.8184433609513,36,30.66810417175293,100,0.6,0.6,0.6,discrete,depth_activation_grid,3,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep03,94003,1046.8184433609513
gelu,1,depth1_gelu,1,1046.754477849347,37,31.96753692626953,100,0.6,0.6,0.6,discrete,depth_activation_grid,3,0.0,0.0,0.0,full_depth_activation_grid_depth1_gelu_rep03,94003,1046.754477849347
