phase,candidate_name,run_count,ok_count,failed_count,mean_average_test_loss,std_average_test_loss,min_average_test_loss,max_average_test_loss
schedule_shape,cosine,2,2,0,0.0433753217471316,0.007862578135501756,0.03781563942990923,0.04893500406435398
schedule_shape,delayed_quadratic,2,2,0,0.06597355854676726,0.05418761557392703,0.027657128118113675,0.10428998897542083
schedule_shape,early_quadratic,2,2,0,0.2396758392430219,0.17383055280033358,0.11675907658049985,0.362592601905544
schedule_shape,geometric,2,2,0,0.05809153166205089,0.010779913725814848,0.05046898156592127,0.06571408175818051
schedule_shape,linear,2,2,0,0.3121941524550245,0.3243456796514893,0.08284712292489686,0.5415411819851522
schedule_shape,piecewise_linear,2,2,0,0.06693561115551284,0.012320863375126447,0.05822344511288796,0.07564777719813773
