version,run_id,smoke,stage,phase,candidate_name,replicate,seed,training_contexts,epochs,final_epochs,depth,hidden_size,activation,schedule_kind,starting_mu,ending_mu,piece_length,nr_pieces,starting_phase_length,fine_tuning_phase_length,piecewise_raw_epochs,schedule_resampled,nr_scenarios,batch_size,learning_rate,reset_optimizer_each_epoch,early_stop_enabled,early_stop_epoch,early_stop_training_loss_threshold,early_stop_display_loss_threshold,early_stop_quick_validation_loss_threshold,quick_validation_contexts,mu_in_preview,mu_ref_preview
resource-allocation-annealing-method-sweep-v1,full_schedule_shape_screen_piecewise_linear_rep02,false,screen,schedule_shape,piecewise_linear,2,95002,100,50,4,3,32,relu,piecewise_linear,1.0,0.01,10,11,20,10,130,true,1,1,0.001,true,false,25,Inf,Inf,Inf,20,1.0|1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|1.0|...|0.0
resource-allocation-annealing-method-sweep-v1,full_schedule_shape_screen_linear_rep02,false,screen,schedule_shape,linear,2,95002,100,50,4,3,32,relu,linear,1.0,0.01,10,11,20,10,,false,1,1,0.001,true,false,25,Inf,Inf,Inf,20,1.0|0.978|0.956|0.934|0.912|0.89|...|0.01,1.0|0.978|0.956|0.934|0.912|0.89|...|0.0
resource-allocation-annealing-method-sweep-v1,full_schedule_shape_screen_geometric_rep02,false,screen,schedule_shape,geometric,2,95002,100,50,4,3,32,relu,geometric,1.0,0.01,10,11,20,10,,false,1,1,0.001,true,false,25,Inf,Inf,Inf,20,1.0|0.902725|0.814913|0.735642|0.664083|0.599484|...|0.01,1.0|0.902725|0.814913|0.735642|0.664083|0.599484|...|0.0
resource-allocation-annealing-method-sweep-v1,full_schedule_shape_screen_cosine_rep02,false,screen,schedule_shape,cosine,2,95002,100,50,4,3,32,relu,cosine,1.0,0.01,10,11,20,10,,false,1,1,0.001,true,false,25,Inf,Inf,Inf,20,1.0|0.998794|0.995183|0.989183|0.980825|0.970148|...|0.01,1.0|0.998794|0.995183|0.989183|0.980825|0.970148|...|0.0
resource-allocation-annealing-method-sweep-v1,full_schedule_shape_screen_delayed_quadratic_rep02,false,screen,schedule_shape,delayed_quadratic,2,95002,100,50,4,3,32,relu,delayed_quadratic,1.0,0.01,10,11,20,10,,false,1,1,0.001,true,false,25,Inf,Inf,Inf,20,1.0|0.999511|0.998044|0.9956|0.992178|0.987778|...|0.01,1.0|0.999511|0.998044|0.9956|0.992178|0.987778|...|0.0
resource-allocation-annealing-method-sweep-v1,full_schedule_shape_screen_early_quadratic_rep02,false,screen,schedule_shape,early_quadratic,2,95002,100,50,4,3,32,relu,early_quadratic,1.0,0.01,10,11,20,10,,false,1,1,0.001,true,false,25,Inf,Inf,Inf,20,1.0|0.956489|0.913956|0.8724|0.831822|0.792222|...|0.01,1.0|0.956489|0.913956|0.8724|0.831822|0.792222|...|0.0
