activation,batch_size,candidate_name,data_seed,depth,display_loss,epoch,epoch_seconds,group,hidden_size,iterations,knn_k,loss_kind,model_seed,mu,mu_in,mu_ref,nr_scenarios,replicate,reset_optimizer_each_epoch,rho,rho_in,rho_ref,run_id,schedule_kind,training_loss,training_seed
silu,1,width64,202615051,4,1578.7521713920155,1,27.43825602531433,08_wide_network,64,2,0,dfl,202615052,1.0,1.0,1.0,1,1,true,0.0,0.0,0.0,smoke_08_wide_network_width64_rep01,baseline,1578.7521713920155,202615053
silu,1,width64,202615051,4,3266.2852182951224,2,1.1346068382263184,08_wide_network,64,2,0,dfl,202615052,0.01,0.01,0.0,1,1,true,0.0,0.0,0.0,smoke_08_wide_network_width64_rep01,baseline,3266.2852182951224,202615053
