activation,batch_size,candidate_name,data_seed,depth,display_loss,epoch,epoch_seconds,group,hidden_size,iterations,knn_k,loss_kind,model_seed,mu,mu_in,mu_ref,nr_scenarios,replicate,reset_optimizer_each_epoch,rho,rho_in,rho_ref,run_id,schedule_kind,training_loss,training_seed
silu,1,persistent_adam,202615051,4,1578.7518523317967,1,26.87001895904541,00_baseline,128,2,0,dfl,202615052,1.0,1.0,1.0,1,1,false,0.0,0.0,0.0,smoke_00_baseline_persistent_adam_rep01,baseline,1578.7518523317967,202615053
silu,1,persistent_adam,202615051,4,3266.2291072261846,2,0.7603099346160889,00_baseline,128,2,0,dfl,202615052,0.01,0.01,0.0,1,1,false,0.0,0.0,0.0,smoke_00_baseline_persistent_adam_rep01,baseline,3266.2291072261846,202615053
