average_final_training_loss_gap,candidate_name,failed_count,mean_final_training_loss,mean_optimality_gap_percent,mean_test_relative_regret,ok_count,run_count,std_final_training_loss,std_optimality_gap_percent,std_test_relative_regret
NaN,pure_rho_0p0003,0,1005.5348488702978,4.711733532673453,0.04711733532673453,5,5,37.020896941120554,0.7405814944521304,0.007405814944521305
NaN,pure_rho_0p001,0,1084.3307043466546,14.382463579785783,0.14382463579785784,5,5,41.34491976229614,2.1946193917277266,0.021946193917277274
NaN,pure_rho_0p003,0,1185.8538005843402,19.888721410464,0.19888721410464,5,5,41.8229739841127,1.7103204821382516,0.017103204821382518
NaN,pure_rho_0p01,0,1418.9388819571536,24.737797652802993,0.24737797652803,5,5,57.56003515192783,2.6161087124328946,0.026161087124328943
NaN,pure_rho_0p03,0,2029.6949927786059,25.081089288937257,0.2508108928893725,5,5,96.86912630448444,0.35425964348526484,0.0035425964348526407
